AccNum	GenContext	SIG.TM.PFAM	SIG.TM.LADB	PFAM	Length	GenName	Lineage	Species	Annotation	GI	Lineage.final	Lineage.final.old	Domain	DomArch.norep	GenContext.norep	DA.doms	GC.DA
APR08183.1	ABC-ATPase->ABC-ATPase->?->PspC*->SIG+TM+TM+TM->?->?->pPIWI->Cluster37_3clades->TM->	PspC	PspC	-	108	FAM21731_02039	bacteria>firmicutes	Lactobacillus parabuchneri	DNA-binding transcriptional activator PspC [Lactobacillus parabuchneri]	1125905159	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	ABC-ATPase->ABC-ATPase->?->PspC*->SIG+TM(s)->?->?->pPIWI->Cluster37_3clades->TM->	PspC	ABC-ATPase ABC-ATPase ? PspC* SIG+TM(s) ? ? pPIWI Cluster37_3clades TM 
CEN28995.1	<-PspC*<-Toast-rack	PspC	PspC	-	108	yvlC	bacteria>firmicutes	Lactococcus piscium MKFS47	Putative stress-responsive transcription regulator YvlC [Lactococcus piscium MKFS47]	802124163	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	<-PspC*<-Toast-rack	PspC	 PspC* Toast-rack
OLD40933.1	PspC*->	PspC	PspC	-	108	AUI83_21550	bacteria>armatimonadetes	Armatimonadetes bacterium 13_1_40CM_3_65_7	hypothetical protein AUI83_21550 [Armatimonadetes bacterium 13_1_40CM_3_65_7]	1125407062	bacteria>armatimonadetes	bacteria>armatimonadetes	bacteria	PspC	PspC*->	PspC	PspC* 
AAO81525.1	<-SIG+TM+TM+TM<-PspC*<-Toast-rack	PspC	PspC	-	107	EF_1752	bacteria>firmicutes	Enterococcus faecalis V583	conserved hypothetical protein [Enterococcus faecalis V583]	29343764	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	<-SIG+TM(s)<-PspC*<-Toast-rack	PspC	 SIG+TM(s) PspC* Toast-rack
ADX80349.1	<-SIG+TM+TM+TM<-PspC*<-Toast-rack	PspC	PspC	-	107	EF62_2127	bacteria>firmicutes	Enterococcus faecalis 62	PspC phage shock domain protein [Enterococcus faecalis 62]	323480910	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	<-SIG+TM(s)<-PspC*<-Toast-rack	PspC	 SIG+TM(s) PspC* Toast-rack
AFO44371.1	<-SIG+TM+TM+TM<-PspC*<-Toast-rack	PspC	PspC	-	107	EFD32_1485	bacteria>firmicutes	Enterococcus faecalis D32	PspC phage shock domain protein [Enterococcus faecalis D32]	397336699	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	<-SIG+TM(s)<-PspC*<-Toast-rack	PspC	 SIG+TM(s) PspC* Toast-rack
AGL88268.1	A18->Cluster95_4clades->PspC*->SIG+TM+TM+TM->?->?->pPIWI->Cluster37_3clades->	PspC	PspC	-	107	LBFF_0355	bacteria>firmicutes	Lactobacillus fermentum F6	Transcriptional regulator [Lactobacillus fermentum F-6]	500236481	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	A18->Cluster95_4clades->PspC*->SIG+TM(s)->?->?->pPIWI->Cluster37_3clades->	PspC	A18 Cluster95_4clades PspC* SIG+TM(s) ? ? pPIWI Cluster37_3clades 
AHI40870.1	<-SIG+TM+TM+TM<-PspC*<-Toast-rack	PspC	PspC	-	107	pspC	bacteria>firmicutes	Enterococcus faecalis DENG1	Stress-responsive transcriptional regulator [Enterococcus faecalis DENG1]	582037541	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	<-SIG+TM(s)<-PspC*<-Toast-rack	PspC	 SIG+TM(s) PspC* Toast-rack
AKM50573.1	Cluster95_4clades->PspC*->SIG+TM+TM+TM->?->?->pPIWI->Cluster37_3clades->	PspC	PspC	-	107	N573_001940	bacteria>firmicutes	Lactobacillus fermentum 3872	transcriptional regulator [Lactobacillus fermentum 3872]	835164855	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	Cluster95_4clades->PspC*->SIG+TM(s)->?->?->pPIWI->Cluster37_3clades->	PspC	Cluster95_4clades PspC* SIG+TM(s) ? ? pPIWI Cluster37_3clades 
AOR74668.1	A18->Cluster95_4clades->PspC*->SIG+TM+TM+TM->?->?->pPIWI->Cluster37_3clades->	PspC	PspC	-	107	LACFE_CDS1215	bacteria>firmicutes	Lactobacillus fermentum	Transcriptional regulator [Lactobacillus fermentum]	1069770900	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	A18->Cluster95_4clades->PspC*->SIG+TM(s)->?->?->pPIWI->Cluster37_3clades->	PspC	A18 Cluster95_4clades PspC* SIG+TM(s) ? ? pPIWI Cluster37_3clades 
APU45547.1	<-Cluster37_3clades<-pPIWI<-?<-?<-SIG+TM+TM+TM<-PspC*<-Cluster95_4clades<-A18	PspC	PspC	-	107	BUW47_03410	bacteria>firmicutes	Lactobacillus fermentum	transcriptional regulator [Lactobacillus fermentum]	1130056346	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	<-Cluster37_3clades<-pPIWI<-?<-?<-SIG+TM(s)<-PspC*<-Cluster95_4clades<-A18	PspC	 Cluster37_3clades pPIWI ? ? SIG+TM(s) PspC* Cluster95_4clades A18
AQL53773.1	<-SIG+TM+TM+TM<-PspC*<-Toast-rack	PspC	PspC	-	107	BZG32_08690	bacteria>firmicutes	Enterococcus faecalis	PspC family transcriptional regulator [Enterococcus faecalis]	1142907927	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	<-SIG+TM(s)<-PspC*<-Toast-rack	PspC	 SIG+TM(s) PspC* Toast-rack
AEG39879.1	<-PspC*	PspC	PspC	-	106	WANG_0184	bacteria>firmicutes	Lactobacillus kefiranofaciens ZW3	Stress-responsive transcriptional regulator PspC [Lactobacillus kefiranofaciens ZW3]	333957071	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	<-PspC*	PspC	 PspC*
AFK59638.1	<-SIG+TM+TM+TM<-PspC*	PspC	PspC+TM	-	106	pspC	bacteria>firmicutes	Enterococcus faecium DO	stress-responsive transcriptional regulator [Enterococcus faecium DO]	388534446	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC+TM	<-SIG+TM(s)<-PspC*	PspC TM	 SIG+TM(s) PspC*
AHA04676.1	ABC-ATPase->ABC-ATPase->?->PspC*->SIG+TM+TM+TM->?->?->pPIWI->Cluster37_3clades->TM->	PspC	PspC	-	106	T256_02305	bacteria>firmicutes	Pediococcus pentosaceus SL4	stress-responsive transcriptional regulator [Pediococcus pentosaceus SL4]	557470877	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	ABC-ATPase->ABC-ATPase->?->PspC*->SIG+TM(s)->?->?->pPIWI->Cluster37_3clades->TM->	PspC	ABC-ATPase ABC-ATPase ? PspC* SIG+TM(s) ? ? pPIWI Cluster37_3clades TM 
ANZ61589.1	PspC*->SIG+TM+TM+TM->?->?->pPIWI->TM->	PspC	PspC	-	106	AYR61_09615	bacteria>firmicutes	Lactobacillus paracollinoides	hypothetical protein AYR61_09615 [Lactobacillus paracollinoides]	1050780506	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	PspC*->SIG+TM(s)->?->?->pPIWI->TM->	PspC	PspC* SIG+TM(s) ? ? pPIWI TM 
ANZ63231.1	PspC*->SIG+TM+TM+TM->?->?->pPIWI->TM->	PspC	PspC	-	106	AYR62_03350	bacteria>firmicutes	Lactobacillus paracollinoides	hypothetical protein AYR62_03350 [Lactobacillus paracollinoides]	1050782151	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	PspC*->SIG+TM(s)->?->?->pPIWI->TM->	PspC	PspC* SIG+TM(s) ? ? pPIWI TM 
ANZ67508.1	PspC*->SIG+TM+TM+TM->?->?->pPIWI->TM->	PspC	PspC	-	106	AYR63_10365	bacteria>firmicutes	Lactobacillus paracollinoides	hypothetical protein AYR63_10365 [Lactobacillus paracollinoides]	1050786437	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	PspC*->SIG+TM(s)->?->?->pPIWI->TM->	PspC	PspC* SIG+TM(s) ? ? pPIWI TM 
APV54805.1	<-SIG+TM+TM+TM<-PspC*	PspC	PspC+TM	-	106	AL026_11920	bacteria>firmicutes	Enterococcus faecium	PspC family transcriptional regulator [Enterococcus faecium]	1132413047	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC+TM	<-SIG+TM(s)<-PspC*	PspC TM	 SIG+TM(s) PspC*
APV57594.1	<-SIG+TM+TM+TM<-PspC*	PspC	PspC+TM	-	106	AL023_10025	bacteria>firmicutes	Enterococcus faecium	PspC family transcriptional regulator [Enterococcus faecium]	1132442006	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC+TM	<-SIG+TM(s)<-PspC*	PspC TM	 SIG+TM(s) PspC*
ADB73809.1	<-Cluster1049_2clades<-?||?->PspC*->	SIG+PspC	SIG+PspC	-	105	Gobs_1049	bacteria>actinobacteria	Geodermatophilus obscurus DSM 43160	phage shock protein C, PspC [Geodermatophilus obscurus DSM 43160]	284062871	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	SIG+PspC	<-Cluster1049_2clades<-?||?->PspC*->	SIG PspC	 Cluster1049_2clades ? ? PspC* 
ADZ07833.1	PspC*->?->Cluster531_2clades->	PspC	PspC	-	105	LAC30SC_08670	bacteria>firmicutes	Lactobacillus amylovorus	hypothetical protein LAC30SC_08670 [Lactobacillus amylovorus]	325333925	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	PspC*->?->Cluster531_2clades->	PspC	PspC* ? Cluster531_2clades 
AEA32532.1	PspC*->?->Cluster531_2clades->	PspC	PspC	-	105	LAB52_08065	bacteria>firmicutes	Lactobacillus amylovorus GRL1118	hypothetical protein LAB52_08065 [Lactobacillus amylovorus GRL1118]	327184085	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	PspC*->?->Cluster531_2clades->	PspC	PspC* ? Cluster531_2clades 
AEV94831.1	PspC*->	PspC	PspC	-	105	PECL_530	bacteria>firmicutes	Pediococcus claussenii ATCC BAA344	pspC domain protein [Pediococcus claussenii ATCC BAA-344]	361056027	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	PspC*->	PspC	PspC* 
ALS00129.1	PspC*->SIG+TM+TM+TM->	PspC	PspC	-	105	ATZ33_01655	bacteria>firmicutes	Enterococcus silesiacus	PspC family transcriptional regulator [Enterococcus silesiacus]	961350375	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	PspC*->SIG+TM(s)->	PspC	PspC* SIG+TM(s) 
ALZ51347.1	PspC*->SIG+TM+TM+TM->	PspC	PspC+TM	-	105	AWJ25_03460	bacteria>firmicutes	Enterococcus faecium	PspC family transcriptional regulator [Enterococcus faecium]	975000358	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC+TM	PspC*->SIG+TM(s)->	PspC TM	PspC* SIG+TM(s) 
ANZ70028.1	PspC*->SIG+TM+TM+TM->?->?->pPIWI->Cluster37_3clades->	PspC	PspC	-	105	AYR57_06730	bacteria>firmicutes	Pediococcus claussenii	hypothetical protein AYR57_06730 [Pediococcus claussenii]	1050788966	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	PspC*->SIG+TM(s)->?->?->pPIWI->Cluster37_3clades->	PspC	PspC* SIG+TM(s) ? ? pPIWI Cluster37_3clades 
ANZ71843.1	PspC*->SIG+TM+TM+TM->?->?->pPIWI->Cluster37_3clades->	PspC	PspC	-	105	AYR58_06730	bacteria>firmicutes	Pediococcus claussenii	hypothetical protein AYR58_06730 [Pediococcus claussenii]	1050790784	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	PspC*->SIG+TM(s)->?->?->pPIWI->Cluster37_3clades->	PspC	PspC* SIG+TM(s) ? ? pPIWI Cluster37_3clades 
APB31055.1	Toast-rack->PspC*->SIG+TM+TM+TM->	PspC	PspC	-	105	BHY08_03960	bacteria>firmicutes	Vagococcus teuberi	PspC family transcriptional regulator [Vagococcus teuberi]	1100590467	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	Toast-rack->PspC*->SIG+TM(s)->	PspC	Toast-rack PspC* SIG+TM(s) 
BAL90684.1	ComEA-HHH+S1-><-?||PspC*->	PspC	PspC	-	105	AMIS_54640	bacteria>actinobacteria	Actinoplanes missouriensis 431	hypothetical protein AMIS_54640 [Actinoplanes missouriensis 431]	381373866	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC	ComEA-HHH+S1-><-?||PspC*->	PspC	ComEA-HHH+S1 ? PspC* 
CCG01860.1	PspC*->?->Cluster771_2clades->	PspC	PspC	-	105	BLASA_0910	bacteria>actinobacteria	Blastococcus saxobsidens DD2	putative stress-responsive transcriptional regulator [Blastococcus saxobsidens DD2]	378782200	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC	PspC*->?->Cluster771_2clades->	PspC	PspC* ? Cluster771_2clades 
ABJ67535.1	ABC-ATPase->ABC-ATPase->?->PspC*->SIG+TM+TM+TM->?->?->pPIWI->Cluster37_3clades->TM->	PspC	PspC	-	104	PEPE_0439	bacteria>firmicutes	Pediococcus pentosaceus ATCC 25745	Putative stress-responsive transcriptional regulator [Pediococcus pentosaceus ATCC 25745]	116102392	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	ABC-ATPase->ABC-ATPase->?->PspC*->SIG+TM(s)->?->?->pPIWI->Cluster37_3clades->TM->	PspC	ABC-ATPase ABC-ATPase ? PspC* SIG+TM(s) ? ? pPIWI Cluster37_3clades TM 
ALJ22586.1	PspC*->	PspC	PspC	-	104	AO203_00285	bacteria>firmicutes	Lactobacillus gallinarum	hypothetical protein AO203_00285 [Lactobacillus gallinarum]	938165757	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	PspC*->	PspC	PspC* 
ANI98311.1	<-TM<-Cluster37_3clades<-pPIWI<-?<-?<-SIG+TM+TM+TM<-PspC*<-?<-ABC-ATPase<-ABC-ATPase	PspC	PspC	-	104	AN278_007450	bacteria>firmicutes	Pediococcus pentosaceus	stress-responsive transcriptional regulator [Pediococcus pentosaceus]	1035435530	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	<-TM<-Cluster37_3clades<-pPIWI<-?<-?<-SIG+TM(s)<-PspC*<-?<-ABC-ATPase<-ABC-ATPase	PspC	 TM Cluster37_3clades pPIWI ? ? SIG+TM(s) PspC* ? ABC-ATPase ABC-ATPase
AOW75149.1	PspC*->SIG+TM+TM+TM->?->?->pPIWI->Cluster37_3clades->	PspC	PspC	-	104	A4V11_08980	bacteria>firmicutes	Pediococcus acidilactici	stress-responsive transcriptional regulator [Pediococcus acidilactici]	1082254491	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	PspC*->SIG+TM(s)->?->?->pPIWI->Cluster37_3clades->	PspC	PspC* SIG+TM(s) ? ? pPIWI Cluster37_3clades 
APR27868.1	ABC-ATPase->ABC-ATPase->?->PSE->PspC*->SIG+TM+TM+TM->?->?->pPIWI->Cluster37_3clades->	PspC	PspC	-	104	BTW26_02055	bacteria>firmicutes	Pediococcus acidilactici	stress-responsive transcriptional regulator [Pediococcus acidilactici]	1125906200	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	ABC-ATPase->ABC-ATPase->?->PSE->PspC*->SIG+TM(s)->?->?->pPIWI->Cluster37_3clades->	PspC	ABC-ATPase ABC-ATPase ? PSE PspC* SIG+TM(s) ? ? pPIWI Cluster37_3clades 
CCH86276.1	<-PspC*	PspC	PspC	-	104	MODMU_0825	bacteria>actinobacteria	Modestobacter marinus	Phage shock protein C, PspC [Modestobacter marinus]	388484736	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC	<-PspC*	PspC	 PspC*
CCO12136.2	<-SIG+TM+TM+TM<-PspC*<-Toast-rack	PspC	PspC	-	104	pspC	bacteria>firmicutes	Carnobacterium maltaromaticum LMA28	pspC domain protein [Carnobacterium maltaromaticum LMA28]	508081013	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	<-SIG+TM(s)<-PspC*<-Toast-rack	PspC	 SIG+TM(s) PspC* Toast-rack
AEB29104.1	Toast-rack->PspC*->SIG+TM+TM+TM->	PspC	PspC	-	103	yvlC	bacteria>firmicutes	Carnobacterium sp 174	putative regulator [Carnobacterium sp. 17-4]	328673058	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	Toast-rack->PspC*->SIG+TM(s)->	PspC	Toast-rack PspC* SIG+TM(s) 
AGE38352.1	ABC-ATPase->ABC-ATPase->?->PspC*->SIG+TM+TM+TM->?->?->pPIWI->Cluster37_3clades->	PspC	PspC	-	103	zj316_0813	bacteria>firmicutes	Lactobacillus plantarum ZJ316	Stress-responsive transcription regulator [Lactobacillus plantarum ZJ316]	448273833	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	ABC-ATPase->ABC-ATPase->?->PspC*->SIG+TM(s)->?->?->pPIWI->Cluster37_3clades->	PspC	ABC-ATPase ABC-ATPase ? PspC* SIG+TM(s) ? ? pPIWI Cluster37_3clades 
AGL63304.2	ABC-ATPase->ABC-ATPase->?->PspC*->SIG+TM+TM+TM->?->?->pPIWI->Cluster37_3clades->	PspC	PspC	-	103	LBP_cg0558	bacteria>firmicutes	Lactobacillus plantarum subsp plantarum P8	Stress-responsive transcription regulator (Putative) [Lactobacillus plantarum subsp. plantarum P-8]	749389846	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	ABC-ATPase->ABC-ATPase->?->PspC*->SIG+TM(s)->?->?->pPIWI->Cluster37_3clades->	PspC	ABC-ATPase ABC-ATPase ? PspC* SIG+TM(s) ? ? pPIWI Cluster37_3clades 
AKX85167.1	<-SIG+TM+TM+TM<-PspC*<-Toast-rack	PspC	PspC+TM	-	103	LIANG_02445	bacteria>firmicutes	Enterococcus durans	PspC family transcriptional regulator [Enterococcus durans]	915770899	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC+TM	<-SIG+TM(s)<-PspC*<-Toast-rack	PspC TM	 SIG+TM(s) PspC* Toast-rack
ALN15484.1	ABhydrolase-><-PspC*<-?<-PspC+TM+TM+TM+TM+Toast-rack*||PspC+TM+TM+TM+TM+HISKIN*->REC+LuxR-HTH->	PspC	PspC	-	103	ASQ49_09590	bacteria>actinobacteria	Acidipropionibacterium acidipropionici	PspC family transcriptional regulator [Acidipropionibacterium acidipropionici]	949807089	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC	ABhydrolase-><-PspC*<-?<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	PspC	ABhydrolase PspC* ? PspC+TM(s)+Toast-rack* PspC+TM(s)+HISKIN* REC+LuxR-HTH 
ALO03658.1	ABC-ATPase->ABC-ATPase->?->PspC*->SIG+TM+TM+TM->?->?->pPIWI->Cluster37_3clades->	PspC	PspC	-	103	ASU28_04430	bacteria>firmicutes	Lactobacillus paraplantarum	transcriptional regulator [Lactobacillus paraplantarum]	952462245	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	ABC-ATPase->ABC-ATPase->?->PspC*->SIG+TM(s)->?->?->pPIWI->Cluster37_3clades->	PspC	ABC-ATPase ABC-ATPase ? PspC* SIG+TM(s) ? ? pPIWI Cluster37_3clades 
AOB18109.1	<-Cluster37_3clades<-pPIWI<-?<-?<-SIG+TM+TM+TM<-PspC*<-?<-ABC-ATPase<-ABC-ATPase	PspC	PspC	-	103	AVR82_00130	bacteria>firmicutes	Lactobacillus plantarum	transcriptional regulator [Lactobacillus plantarum]	1051503552	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	<-Cluster37_3clades<-pPIWI<-?<-?<-SIG+TM(s)<-PspC*<-?<-ABC-ATPase<-ABC-ATPase	PspC	 Cluster37_3clades pPIWI ? ? SIG+TM(s) PspC* ? ABC-ATPase ABC-ATPase
AOB21767.1	<-Cluster37_3clades<-pPIWI<-?<-?<-SIG+TM+TM+TM<-PspC*<-?<-ABC-ATPase<-ABC-ATPase	PspC	PspC	-	103	AVR83_01945	bacteria>firmicutes	Lactobacillus plantarum	transcriptional regulator [Lactobacillus plantarum]	1051507167	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	<-Cluster37_3clades<-pPIWI<-?<-?<-SIG+TM(s)<-PspC*<-?<-ABC-ATPase<-ABC-ATPase	PspC	 Cluster37_3clades pPIWI ? ? SIG+TM(s) PspC* ? ABC-ATPase ABC-ATPase
API88827.1	Toast-rack->PspC*->SIG+TM+TM+TM->	PspC	PspC	-	103	BKP56_05795	bacteria>firmicutes	Marinilactibacillus sp 15R	hypothetical protein BKP56_05795 [Marinilactibacillus sp. 15R]	1112928913	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	Toast-rack->PspC*->SIG+TM(s)->	PspC	Toast-rack PspC* SIG+TM(s) 
CCC78218.1	ABC-ATPase->ABC-ATPase->?->PspC*->SIG+TM+TM+TM->?->?->pPIWI->Cluster37_3clades->	PspC	PspC	-	103	lp_0752	bacteria>firmicutes	Lactobacillus plantarum WCFS1	stress-responsive transcription regulator [Lactobacillus plantarum WCFS1]	342240984	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	ABC-ATPase->ABC-ATPase->?->PspC*->SIG+TM(s)->?->?->pPIWI->Cluster37_3clades->	PspC	ABC-ATPase ABC-ATPase ? PspC* SIG+TM(s) ? ? pPIWI Cluster37_3clades 
ADX69698.1	<-PspC*||tRNA->Cluster187_2clades->	PspC	PspC	-	102	LBHH_0471	bacteria>firmicutes	Lactobacillus helveticus H10	Stress-responsive transcriptional regulator PspC [Lactobacillus helveticus H10]	323466011	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	<-PspC*||tRNA->Cluster187_2clades->	PspC	 PspC* tRNA Cluster187_2clades 
AFM70657.1	PspC*->SIG+TM+TM+TM->	PspC	PspC+TM	-	102	EHR_08680	bacteria>firmicutes	Enterococcus hirae ATCC 9790	hypothetical protein EHR_08680 [Enterococcus hirae ATCC 9790]	392336375	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC+TM	PspC*->SIG+TM(s)->	PspC TM	PspC* SIG+TM(s) 
AFR21535.1	<-PspC*<-tRNA||Cluster187_2clades->	PspC	PspC	-	102	R0052_02840	bacteria>firmicutes	Lactobacillus helveticus R0052	stress-responsive transcriptional regulator PspC [Lactobacillus helveticus R0052]	403079957	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	<-PspC*<-tRNA||Cluster187_2clades->	PspC	 PspC* tRNA Cluster187_2clades 
AGS76004.1	<-SIG+TM+TM+TM<-PspC*	PspC	PspC+TM	-	102	EFAU085_02050	bacteria>firmicutes	Enterococcus faecium Aus0085	PspC domain protein [Enterococcus faecium Aus0085]	529204261	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC+TM	<-SIG+TM(s)<-PspC*	PspC TM	 SIG+TM(s) PspC*
AJY61057.1	<-PspC*<-tRNA||Cluster187_2clades->	PspC	PspC	-	102	HUO_03615	bacteria>firmicutes	Lactobacillus helveticus	bacteriophage shock protein C [Lactobacillus helveticus]	779718435	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	<-PspC*<-tRNA||Cluster187_2clades->	PspC	 PspC* tRNA Cluster187_2clades 
AKG67311.1	<-Cluster187_2clades||tRNA->PspC*->	PspC	PspC	-	102	TU99_09085	bacteria>firmicutes	Lactobacillus helveticus	bacteriophage shock protein C [Lactobacillus helveticus]	820750437	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	<-Cluster187_2clades||tRNA->PspC*->	PspC	 Cluster187_2clades tRNA PspC* 
ALI52115.1	<-PspC*<-tRNA||Cluster187_2clades->	PspC	PspC	-	102	ALV80_02695	bacteria>firmicutes	Lactobacillus helveticus	phage-shock protein [Lactobacillus helveticus]	937540576	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	<-PspC*<-tRNA||Cluster187_2clades->	PspC	 PspC* tRNA Cluster187_2clades 
AND72994.1	<-SIG+TM+TM+TM<-PspC*	PspC	PspC+TM	-	102	A6P53_09075	bacteria>firmicutes	Enterococcus hirae	PspC family transcriptional regulator [Enterococcus hirae]	1026745627	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC+TM	<-SIG+TM(s)<-PspC*	PspC TM	 SIG+TM(s) PspC*
BAP86206.1	<-Cluster37_3clades<-pPIWI<-?<-?<-SIG+TM+TM+TM<-PspC*	PspC	PspC	-	102	LOOC260_117000	bacteria>firmicutes	Lactobacillus hokkaidonensis JCM 18461	phage shock protein [Lactobacillus hokkaidonensis JCM 18461]	716058248	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	<-Cluster37_3clades<-pPIWI<-?<-?<-SIG+TM(s)<-PspC*	PspC	 Cluster37_3clades pPIWI ? ? SIG+TM(s) PspC*
EEV38396.1	Toast-rack->PspC*->SIG+TM+TM+TM->	PspC	PspC	-	102	ECBG_00665	bacteria>firmicutes	Enterococcus casseliflavus EC20	hypothetical protein ECBG_00665 [Enterococcus casseliflavus EC20]	257809576	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	Toast-rack->PspC*->SIG+TM(s)->	PspC	Toast-rack PspC* SIG+TM(s) 
OGW63548.1	<-HAM||?->?-><-?<-PSE||PspC*->	zf-ribbon_3+PspC	PspC+TM	-	102	A2638_00705	bacteria>nitrospirae	Nitrospirae bacterium RIFCSPHIGHO2_01_FULL_66_17	hypothetical protein A2638_00705 [Nitrospirae bacterium RIFCSPHIGHO2_01_FULL_66_17]	1085502843	bacteria>nitrospirae	bacteria>nitrospirae	bacteria	PspC+TM	<-HAM||?->?-><-?<-PSE||PspC*->	PspC TM	 HAM ? ? ? PSE PspC* 
AGY81024.1	Toast-rack->PspC*->SIG+TM+TM+TM->	PspC	PspC	-	101	Q783_01445	bacteria>firmicutes	Carnobacterium inhibens subsp gilichinskyi	PspC family transcriptional regulator [Carnobacterium inhibens subsp. gilichinskyi]	554508658	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	Toast-rack->PspC*->SIG+TM(s)->	PspC	Toast-rack PspC* SIG+TM(s) 
AKZ48830.1	<-SIG+TM+TM+TM<-PspC*	PspC	PspC+TM	-	101	LIU_10885	bacteria>firmicutes	Enterococcus durans	PspC family transcriptional regulator [Enterococcus durans]	917640475	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC+TM	<-SIG+TM(s)<-PspC*	PspC TM	 SIG+TM(s) PspC*
BAO07510.1	<-PspC*	PspC	PspC+TM	-	101	EMQU_1953	bacteria>firmicutes	Enterococcus mundtii QU 25	hypothetical protein EMQU_1953 [Enterococcus mundtii QU 25]	558609705	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC+TM	<-PspC*	PspC TM	 PspC*
AAK99614.1	ComEA-HHH+S1->?->PspC*->	PspC+SnAC	PspC	-	100	spr0810	bacteria>firmicutes	Streptococcus pneumoniae R6	Hypothetical protein spr0810 [Streptococcus pneumoniae R6]	15458410	bacteria>firmicutes	bacteria>firmicutes	bacteria	PspC	ComEA-HHH+S1->?->PspC*->	PspC	ComEA-HHH+S1 ? PspC* 
ACZ20465.1	PspC*->	PspC	PspC	-	100	Sked_05040	bacteria>actinobacteria	Sanguibacter keddieii DSM 10542	PspC domain-containing protein [Sanguibacter keddieii DSM 10542]	269096029	bacteria>actinobacteria	bacteria>actinobacteria>actinobacteria	bacteria	PspC	PspC*->	PspC	PspC* 
