AccNum	GenContext	SIG.TM.PFAM	SIG.TM.LADB	PFAM	Length	GenName	Lineage	Species	Annotation	GI	Lineage.final	Lineage.final.old	Domain	DomArch.norep	GenContext.norep	DA.doms	GC.DA
AMN11084.1	PspA->PspB*->PspC->	PspB	PspB	SIG	79	ACZ81_05475	bacteria>proteobacteria>gammaproteobacteria	Alteromonas macleodii	phage-shock protein [Alteromonas macleodii]	1002381142	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
ANB23225.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	79	A6K25_19390	bacteria>proteobacteria>gammaproteobacteria	Alteromonas stellipolaris	phage shock protein B [Alteromonas stellipolaris]	1023066634	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
ANB26456.1	PspA->PspB*->PspC->	PspB	PspB	SIG	79	A6F57_15405	bacteria>proteobacteria>gammaproteobacteria	Alteromonas stellipolaris	phage shock protein B [Alteromonas stellipolaris]	1023069879	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
ANO50214.1	PspA->PspB*->PspC->PspC->?*->	PspB	PspB	SIG	79	BA177_02355	bacteria>proteobacteria>gammaproteobacteria	Woeseia oceani	phage shock protein B [Woeseia oceani]	1041525985	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->PspC->?*->	PspB	PspA PspB* PspC PspC ?* 
APD85528.1	PspA->PspB*->PspC->	PspB	PspB	SIG	79	BM527_05185	bacteria>proteobacteria>gammaproteobacteria	Alteromonas sp Mex14	phage shock protein B [Alteromonas sp. Mex14]	1108493862	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
APD89207.1	PspA->PspB*->PspC->	PspB	PspB	SIG	79	BM524_04920	bacteria>proteobacteria>gammaproteobacteria	Alteromonas mediterranea	phage shock protein B [Alteromonas mediterranea]	1108497542	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
APD97032.1	PspA->PspB*->PspC->	PspB	PspB	SIG	79	BM525_04985	bacteria>proteobacteria>gammaproteobacteria	Alteromonas mediterranea	phage shock protein B [Alteromonas mediterranea]	1108505370	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
APE05965.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	79	BM528_09495	bacteria>proteobacteria>gammaproteobacteria	Alteromonas sp RW2A1	phage shock protein B [Alteromonas sp. RW2A1]	1108514306	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
CAV19167.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	79	VS_1990	bacteria>proteobacteria>gammaproteobacteria	Vibrio tasmaniensis LGP32	phage shock protein B [Vibrio tasmaniensis LGP32]	218322990	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
ABG41511.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	78	Patl_3003	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas atlantica T6c	phage shock B [Pseudoalteromonas atlantica T6c]	109701591	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
ABK39819.1	PspA->PspB*->PspC->	PspB	PspB	SIG	78	pspB	bacteria>proteobacteria>gammaproteobacteria	Aeromonas hydrophila subsp hydrophila ATCC 7966	phage shock protein B [Aeromonas hydrophila subsp. hydrophila ATCC 7966]	117562871	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
ABO90468.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	78	pspB	bacteria>proteobacteria>gammaproteobacteria	Aeromonas salmonicida subsp salmonicida A449	phage shock protein B [Aeromonas salmonicida subsp. salmonicida A449]	142852147	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AEB49645.1	PspA->PspB*->PspC->	PspB	PspB	SIG	78	B565_1610	bacteria>proteobacteria>gammaproteobacteria	Aeromonas veronii B565	Phage shock protein B [Aeromonas veronii B565]	328804446	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AGM43816.1	PspA->PspB*->PspC->	PspB	PspB	SIG	78	pspB	bacteria>proteobacteria>gammaproteobacteria	Aeromonas hydrophila ML09119	phage shock protein B [Aeromonas hydrophila ML09-119]	507221279	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AHX61176.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	78	B224_2635	bacteria>proteobacteria>gammaproteobacteria	Aeromonas media WS	phage shock protein B [Aeromonas media WS]	615552131	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AKJ34952.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	78	U876_13340	bacteria>proteobacteria>gammaproteobacteria	Aeromonas hydrophila NJ35	phage-shock protein [Aeromonas hydrophila NJ-35]	827372765	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AKJ42264.1	PspA->PspB*->PspC->	PspB	PspB	SIG	78	pspB	bacteria>proteobacteria>gammaproteobacteria	Pragia fontium	phage shock protein [Pragia fontium]	827402104	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
ALO45894.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	78	PS2015_1235	bacteria>proteobacteria>gammaproteobacteria	Pseudohongiella spirulinae	phage-shock protein [Pseudohongiella spirulinae]	953016186	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
ALP43094.1	<-NtrC-AAA+FIS-HTH<-?<-ELM2<-?<-?<-PspC<-PspB*<-PspA	PspB	PspB	SIG	78	pspB	bacteria>proteobacteria>gammaproteobacteria	Aeromonas schubertii	phage-shock protein [Aeromonas schubertii]	954049336	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-NtrC-AAA+FIS-HTH<-?<-ELM2<-?<-?<-PspC<-PspB*<-PspA	PspB	 NtrC-AAA+FIS-HTH ? ELM2 ? ? PspC PspB* PspA
ALQ63795.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	78	AS145_13195	bacteria>proteobacteria>gammaproteobacteria	Aeromonas hydrophila	phage shock protein B [Aeromonas hydrophila]	958619731	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
ALS97827.1	PspA->PspB*->PspC->?->?->ELM2->	PspB	PspB	SIG	78	AT746_05775	bacteria>proteobacteria>gammaproteobacteria	Lacimicrobium alkaliphilum	phage shock protein B [Lacimicrobium alkaliphilum]	962031513	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->?->?->ELM2->	PspB	PspA PspB* PspC ? ? ELM2 
ALZ80465.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	78	AhyD4_12995	bacteria>proteobacteria>gammaproteobacteria	Aeromonas hydrophila	phage shock protein B [Aeromonas hydrophila]	975027840	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AMQ42316.1	PspA->PspB*->PspC->	PspB	PspB	SIG	78	AMS64_07980	bacteria>proteobacteria>gammaproteobacteria	Aeromonas veronii	phage-shock protein [Aeromonas veronii]	1006069222	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
ANB51215.1	PspA->PspB*->PspC->	PspB	PspB	SIG	78	WM43_00255	bacteria>proteobacteria>gammaproteobacteria	Aeromonas veronii	phage shock protein B [Aeromonas veronii]	1024268878	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
ANB69268.1	PspA->PspB*->PspC->	PspB	PspB	SIG	78	A6033_12325	bacteria>proteobacteria>gammaproteobacteria	Aeromonas veronii	phage shock protein B [Aeromonas veronii]	1024310541	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
APJ15096.1	PspA->PspB*->PspC->	PspB	PspB	SIG	78	BOQ57_09235	bacteria>proteobacteria>gammaproteobacteria	Aeromonas aquatica	phage shock protein B [Aeromonas aquatica]	1112973193	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AAF94827.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	VC_1677	bacteria>proteobacteria>gammaproteobacteria	Vibrio cholerae O1 biovar El Tor str N16961	phage shock protein B [Vibrio cholerae O1 biovar El Tor str. N16961]	9656193	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
ABI72418.1	TM-><-?<-?<-?<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	Sfri_2577	bacteria>proteobacteria>gammaproteobacteria	Shewanella frigidimarina NCIMB 400	phage shock B family protein [Shewanella frigidimarina NCIMB 400]	114335036	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	TM-><-?<-?<-?<-PspC<-PspB*<-PspA	PspB	TM ? ? ? PspC PspB* PspA
ABN61132.1	PspA->PspB*->PspC*->	PspB	PspB	SIG	77	Sbal_1618	bacteria>proteobacteria>gammaproteobacteria	Shewanella baltica OS155	phage shock B family protein [Shewanella baltica OS155]	125997057	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC*->	PspB	PspA PspB* PspC* 
ABP75228.1	PspA->PspB*->PspC*->	PspB	PspB	SIG	77	Sputcn32_1503	bacteria>proteobacteria>gammaproteobacteria	Shewanella putrefaciens CN32	phage shock B family protein [Shewanella putrefaciens CN-32]	145564293	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC*->	PspB	PspA PspB* PspC* 
ABQ22188.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	pspB	bacteria>proteobacteria>gammaproteobacteria	Vibrio cholerae O395	phage shock protein B [Vibrio cholerae O395]	146317649	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
ABU70840.1	PspA->PspB*->PspC->	PspB	PspB	SIG	77	VIBHAR_01873	bacteria>proteobacteria>gammaproteobacteria	Vibrio campbellii ATCC BAA1116	hypothetical protein VIBHAR_01873 [Vibrio campbellii ATCC BAA-1116]	156525754	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
ABV36166.1	PspA->PspB*->PspC->	PspB	PspB	SIG	77	Ssed_1555	bacteria>proteobacteria>gammaproteobacteria	Shewanella sediminis HAWEB3	phage shock B family protein [Shewanella sediminis HAW-EB3]	157317068	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
ABX48814.1	PspA->PspB*->PspC*->	PspB	PspB	SIG	77	Sbal195_1641	bacteria>proteobacteria>gammaproteobacteria	Shewanella baltica OS195	phage shock protein B [Shewanella baltica OS195]	160860280	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC*->	PspB	PspA PspB* PspC* 
ACP09793.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	pspB	bacteria>proteobacteria>gammaproteobacteria	Vibrio cholerae O395	phage shock protein B [Vibrio cholerae O395]	227013583	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
ACY51973.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	VEA_003813	bacteria>proteobacteria>gammaproteobacteria	Vibrio antiquarius	phage shock protein B [Vibrio antiquarius]	262338178	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
ADT69029.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	pspB	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas sp SM9913	phage shock protein B [Pseudoalteromonas sp. SM9913]	315015691	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
ADT86830.1	PspA->PspB*->PspC->	PspB	PspB	SIG	77	vfu_A01662	bacteria>proteobacteria>gammaproteobacteria	Vibrio furnissii NCTC 11218	phage shock protein B [Vibrio furnissii NCTC 11218]	315179916	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
ADV86845.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	VVMO6_01823	bacteria>proteobacteria>gammaproteobacteria	Vibrio vulnificus MO624O	phage shock protein B [Vibrio vulnificus MO6-24/O]	319931981	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AEX21639.1	PspA->PspB*->PspC->	PspB	PspB	SIG	77	pspB	bacteria>proteobacteria>gammaproteobacteria	Vibrio sp EJY3	phage shock protein B [Vibrio sp. EJY3]	369840495	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AEY01276.1	PspA->PspB*->PspC->	PspB	PspB	SIG	77	pspB	bacteria>proteobacteria>gammaproteobacteria	Oceanimonas sp GK1	phage shock protein B [Oceanimonas sp. GK1]	372985026	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AGU94091.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	M892_03815	bacteria>proteobacteria>gammaproteobacteria	Vibrio campbellii ATCC BAA1116	phage-shock protein [Vibrio campbellii ATCC BAA-1116]	538262890	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AGV16055.1	PspA->PspB*->PspC->	PspB	PspB	SIG	77	N646_0222	bacteria>proteobacteria>gammaproteobacteria	Vibrio alginolyticus NBRC 15630 ATCC 17749	phage shock protein B [Vibrio alginolyticus NBRC 15630 = ATCC 17749]	541130165	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AHF76947.1	PspA->PspB*->PspC->	PspB	PspB	SIG	77	pspB	bacteria>proteobacteria>gammaproteobacteria	Sodalis praecaptivus	Phage shock protein B [Sodalis praecaptivus]	573021411	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AHI99999.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	VPUCM_2041	bacteria>proteobacteria>gammaproteobacteria	Vibrio parahaemolyticus UCMV493	Phage shock protein B [Vibrio parahaemolyticus UCM-V493]	584470779	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AIL70394.1	PspA->PspB*->PspC->	PspB	PspB	SIG	77	pspB	bacteria>proteobacteria>gammaproteobacteria	Vibrio vulnificus	phage shock protein B [Vibrio vulnificus]	675335880	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AIU66429.1	PspB*->PspC->	PspB	PspB	SIG	77	JV59_29020	bacteria>proteobacteria>gammaproteobacteria	Vibrio coralliilyticus	phage-shock protein [Vibrio coralliilyticus]	700286489	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspB*->PspC->	PspB	PspB* PspC 
AIV05288.1	PspA->PspB*->PspC->	PspB	PspB	SIG	77	LA59_07335	bacteria>proteobacteria>gammaproteobacteria	Vibrio harveyi	phage-shock protein [Vibrio harveyi]	701170840	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AIW13760.1	PspA->PspB*->PspC->	PspB	PspB	SIG	77	IX91_06035	bacteria>proteobacteria>gammaproteobacteria	Vibrio tubiashii ATCC 19109	phage-shock protein [Vibrio tubiashii ATCC 19109]	703561377	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AIW19261.1	<-PspC<-PspB*	PspB	PspB	SIG	77	IX92_09435	bacteria>proteobacteria>gammaproteobacteria	Vibrio coralliilyticus	phage-shock protein [Vibrio coralliilyticus]	703566884	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*	PspB	 PspC PspB*
AIY65923.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	OM33_12880	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas sp OCN003	phage-shock protein [Pseudoalteromonas sp. OCN003]	728052734	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
AKO75211.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	EN12_08165	bacteria>proteobacteria>gammaproteobacteria	Vibrio cholerae	phage-shock protein [Vibrio cholerae]	861211825	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
ALM71194.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	FORC9_1677	bacteria>proteobacteria>gammaproteobacteria	Vibrio vulnificus	Phage shock protein B [Vibrio vulnificus]	948523648	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
ALO43020.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	PP2015_2530	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas phenolica	Phage shock protein B [Pseudoalteromonas phenolica]	953013310	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
ALQ08833.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	D172_012735	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas sp Bsw20308	phage shock protein B [Pseudoalteromonas sp. Bsw20308]	955706656	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
ALQ55349.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	PI2015_2064	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas issachenkonii	Phage shock protein B [Pseudoalteromonas issachenkonii]	958526172	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
ALR15867.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	PN96_07635	bacteria>proteobacteria>gammaproteobacteria	Vibrio natriegens NBRC 15636 ATCC 14048 DSM 759	phage-shock protein [Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759]	959182644	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
ALR91043.1	PspA->PspB*->PspC->	PspB	PspB	SIG	77	AT730_01080	bacteria>proteobacteria>gammaproteobacteria	Vibrio alginolyticus	phage shock protein B [Vibrio alginolyticus]	960938442	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
ALS33595.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	pspB	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas translucida KMM 520	phage shock protein B [Pseudoalteromonas translucida KMM 520]	961463384	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
ALU44460.1	PspA->PspB*->PspC->	PspB	PspB	SIG	77	AT705_16905	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas rubra	phage shock protein B [Pseudoalteromonas rubra]	970330372	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AMF94266.1	PspA->PspB*->PspC->	PspB	PspB	SIG	77	AL536_12320	bacteria>proteobacteria>gammaproteobacteria	Vibrio fluvialis	phage shock protein B [Vibrio fluvialis]	991825918	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AMF99114.1	PspA->PspB*->PspC->	PspB	PspB	SIG	77	AL538_15990	bacteria>proteobacteria>gammaproteobacteria	Vibrio harveyi	phage shock protein B [Vibrio harveyi]	991830767	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
AMG04690.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	AL543_17675	bacteria>proteobacteria>gammaproteobacteria	Vibrio mimicus	phage shock protein B [Vibrio mimicus]	991836406	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
ANB97355.1	PspA->PspB*->PspC->	PspB	PspB	SIG	77	FORC14_1286	bacteria>proteobacteria>gammaproteobacteria	Vibrio parahaemolyticus	Phage shock protein B [Vibrio parahaemolyticus]	1024768574	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
ANJ22741.1	PspA->PspB*->PspC->	PspB	PspB	SIG	77	PL14_05795	bacteria>proteobacteria>gammaproteobacteria	Vibrio anguillarum	phage shock protein B [Vibrio anguillarum]	1035527920	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
ANN26878.1	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	FORC17_1815	bacteria>proteobacteria>gammaproteobacteria	Vibrio vulnificus	Phage shock protein B [Vibrio vulnificus]	1039808642	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	<-PspC<-PspB*<-PspA	PspB	 PspC PspB* PspA
ANP64412.1	PspA->PspB*->PspC->	PspB	PspB	SIG	77	BAU10_05245	bacteria>proteobacteria>gammaproteobacteria	Vibrio alginolyticus	phage shock protein B [Vibrio alginolyticus]	1042042520	bacteria>proteobacteria>gammaproteobacteria	bacteria>proteobacteria>gammaproteobacteria	bacteria	PspB	PspA->PspB*->PspC->	PspB	PspA PspB* PspC 
