GenContext.norep	Lineage.final	count
CheD->REC->REC->SFII-RAD3-><-SIG+TIMbarrel||MODE-HTH+PBPII->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH-><-DICT<-Cluster40_2clades<-SIG+SAF	bacteria>proteobacteria>betaproteobacteria	1
CheRN-Alpha+CheR-Methylase->CheD->REC->REC->SFII-RAD3-><-?||TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->	bacteria>proteobacteria>betaproteobacteria	1
CheRN-Alpha+CheR-Methylase->PSE->REC->SFII-RAD3->PSE->SIG+TM(s)*->SIG+TM->	bacteria>proteobacteria>gammaproteobacteria	1
CheRN-Alpha+CheR-Methylase->REC->REC->SFII-RAD3->TM(s)->SIG+TM(s)*->SIG+APATPase-><-DICT<-Cluster40_2clades	bacteria>proteobacteria>betaproteobacteria	1
CheW->?->CheRN-Alpha+CheR-Methylase->CheD->REC->REC->?-><-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-CheC<-CheC	bacteria>proteobacteria>betaproteobacteria	1
CheW->REC->?->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->	bacteria>thermotogae	1
CheW->REC->?->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->?->CheC->CheD->	bacteria>thermotogae	1
CheW->REC->?->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->PilZ->CheC->	bacteria>thermotogae	1
CheW->SIG+TarH+TM+HAMP+MA->CheRN-Alpha+CheR-Methylase->REC->REC->SFII-RAD3->TM(s)->SIG+TM(s)*->SIG+APATPase->Cluster216_2clades->SIG+TM->SIGMA-HTH-><-ABC-ATPase(s)	bacteria>proteobacteria>betaproteobacteria	1
ClpABN-AAA+SLATT+ClpABC-AAA-><-?<-?<-?<-PspC(s)+LiaI-LiaF-TM+Toast-rack*<-PADR-HTH	bacteria>fcb group	1
Cluster115_5clades->DOUBLECORTIN->?->SIG+TM->SIG+TM(s)*->SIG+TM(s)->TM(s)->	bacteria>proteobacteria>alphaproteobacteria	1
Cluster120_5clades->?-><-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-?<-?<-?<-SIG+SAF	bacteria>proteobacteria>alphaproteobacteria	1
Cluster120_5clades->?-><-SIGMA-HTH<-SIG+TM(s)*	bacteria>proteobacteria>alphaproteobacteria	1
Cluster120_5clades-><-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-CheC<-CheC	bacteria>proteobacteria>betaproteobacteria	1
Cluster133_3clades->?->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->NACHT->	bacteria>proteobacteria>betaproteobacteria	1
Cluster193_7clades->?->?->?->?->?->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->	bacteria>proteobacteria>gammaproteobacteria	1
Cluster193_7clades->Cluster716_2clades-><-?<-?<-ABC-ATPase<-?<-?*<-PspC	bacteria>thermotogae	1
Cluster193_7clades->LiaI-LiaF-TM+Toast-rack*->?-><-?<-?<-SIGMA-HTH	bacteria>other unclassified bacteria	1
Cluster251_2clades->FHA+TM->Cluster172_2clades->TPR->SIG+TM(s)*->TM->Cluster154_3clades->	bacteria>proteobacteria>gammaproteobacteria	1
Cluster251_2clades->FHA+TM->Cluster172_2clades->TPR->SIG+TM(s)*->TM->Cluster154_3clades-><-SIG+TPR||Cluster301_2clades->?->?->SIG+TM->	bacteria>proteobacteria>gammaproteobacteria	1
Cluster253_2clades->?->?->ABC-ATPase->?->?->?->LiaI-LiaF-TM*->	bacteria>firmicutes	1
Cluster253_2clades->?->?*->	bacteria>firmicutes	1
Cluster253_2clades->?*->?->?->SIG+NtrC-AAA+FIS-HTH->	bacteria>other unclassified bacteria	1
Cluster263_2clades->SIG+TM(s)*->	bacteria>others	1
Cluster263_2clades->SIG+TM(s)*->Cluster638_2clades->	bacteria>others	1
Cluster27_3clades->PYRIN->SIG+TM(s)*->Cluster49_2clades->NACHT->Cluster59_2clades->?->Cluster24_2clades->SIG+TM(s)->SIG+TM->	bacteria>proteobacteria>gammaproteobacteria	1
Cluster306_3clades-><-?<-?||?->?->?-><-?*<-PADR-HTH	bacteria>fcb group	1
Cluster306_3clades-><-LiaI-LiaF-TM+Toast-rack+EP1*<-TM+LiaI-LiaF-TM*<-?<-SIGMA-HTH	bacteria>acidobacteria	1
Cluster354_2clades->?->?-><-?<-REC<-SIG+TM(s)<-?<-LiaI-LiaF-TM+Toast-rack*	bacteria>fcb group	1
Cluster366_2clades->SIG+TM(s)->TM+OmpA->?->?->?->TM(s)->SIG+TM(s)*->SIG+TM->	bacteria>proteobacteria>gammaproteobacteria	1
Cluster40_2clades->?-><-SIG+TM<-SIG+TM(s)*<-TM(s)	bacteria>proteobacteria>gammaproteobacteria	1
Cluster40_2clades->DICT-><-?<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*	bacteria>proteobacteria>betaproteobacteria	1
Cluster40_2clades->DICT-><-SIG+APATPase<-SIG+TM(s)*<-TM(s)	bacteria>proteobacteria>betaproteobacteria	1
Cluster40_2clades->DICT-><-SIG+TM<-SIG+TM(s)*	bacteria>proteobacteria>gammaproteobacteria	1
Cluster40_2clades->DICT-><-SIG+TM<-SIG+TM(s)*<-TM(s)	bacteria>proteobacteria>gammaproteobacteria	1
Cluster40_2clades->DICT-><-TM+OmpA<-SIG+TM(s)<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*	bacteria>proteobacteria>betaproteobacteria	1
Cluster408_2clades->?-><-TM+OmpA<-SIG+TM(s)<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)	bacteria>proteobacteria>betaproteobacteria	1
Cluster408_2clades-><-TM+OmpA<-SIG+TM(s)<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-?<-PSYN<-tRNA<-TRAM+METHYLASE	bacteria>proteobacteria>betaproteobacteria	1
Cluster420_2clades->Cluster307_3clades->?-><-SIG+TM<-SIG+TM(s)*<-TM(s)<-SFII-RAD3<-REC<-REC<-CheRN-Alpha+CheR-Methylase	bacteria>proteobacteria>gammaproteobacteria	1
Cluster422_2clades->?->?-><-?||?-><-SIGMA-HTH<-SIG+TM(s)*	bacteria>proteobacteria>alphaproteobacteria	1
Cluster422_2clades->?->?-><-?<-TIMbarrel<-SIGMA-HTH<-?<-SIG+TM(s)*	bacteria>proteobacteria>alphaproteobacteria	1
Cluster446_2clades->?-><-Cluster752_2clades||?-><-?<-?<-LiaI-LiaF-TM+Toast-rack*	bacteria>firmicutes	1
Cluster482_2clades->PSYN->?->?->?->?->TM(s)->SIG+TM(s)*->	bacteria>pvc group	1
Cluster485_2clades->Cluster366_2clades->?->SIG+TM(s)->TM+OmpA->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->SIG+TM(s)->	bacteria>proteobacteria>betaproteobacteria	1
Cluster485_2clades->Cluster366_2clades->SIG+TM(s)->TM+OmpA->TM(s)->SIG+TM(s)*-><-DICT<-SIG+SAF	bacteria>proteobacteria>gammaproteobacteria	1
Cluster511_3clades-><-?<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM<-CheC<-CheC	bacteria>actinobacteria	1
Cluster511_3clades-><-SIG+TM(s)<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)||Thymidylate-synthase->Cluster372_2clades->Cluster775_2clades->	bacteria>proteobacteria>betaproteobacteria	1
Cluster525_2clades->?->?-><-?<-?<-?<-?||SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->?->SIG+TM(s)-><-DYN-MID-AAA	bacteria>aquificae	1
Cluster525_2clades->?->?->SIG+TM(s)*->SIG+TM(s)->TM(s)->?-><-?<-ParA-Soj-PloopNTPase<-?<-Cluster675_2clades	bacteria>proteobacteria>alphaproteobacteria	1
Cluster558_3clades->MORC->?->DYN-MID-AAA->?->?*->	bacteria>fcb group	1
Cluster57_2clades->SIG+TM(s)*->NACHT->TET-TPase->	bacteria>proteobacteria>gammaproteobacteria	1
Cluster57_2clades->SIG+TM(s)*->NACHT->TET-TPase->Cluster179_2clades->Cluster103_2clades->	bacteria>proteobacteria>gammaproteobacteria	1
Cluster57_2clades->SIG+TM(s)*->NACHT->TET-TPase->Cluster179_2clades->Cluster103_2clades->SIG+TM(s)->SIG+TM->SIG+TM(s)->	bacteria>proteobacteria>betaproteobacteria	1
Cluster588_2clades->Cluster440_3clades-><-?<-?<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-CheC<-?<-CheC<-SIG+TM	bacteria>proteobacteria>alphaproteobacteria	1
Cluster699_2clades-><-?<-TM+OmpA||SIG+TM(s)*->	bacteria>proteobacteria>gammaproteobacteria	1
Cluster699_2clades-><-Cluster426_2clades<-?<-?<-?<-?<-SIG+TM(s)*	bacteria>proteobacteria>epsilonproteobacteria	1
Cluster716_2clades-><-?||?->?*->	bacteria>actinobacteria	1
Cluster728_2clades->LiaI-LiaF-TM+Toast-rack*->	bacteria>other unclassified bacteria	1
Cluster752_2clades->?-><-Cluster542_3clades||SIG+TM->LiaI-LiaF-TM+Toast-rack*->	bacteria>actinobacteria	1
Cluster768_2clades->?->?->?-><-?||?-><-?||SIG+TM*->?->LiaI-LiaF-TM+Toast-rack*->?->REC->	bacteria>firmicutes	1
Cluster813_2clades-><-?*	bacteria>firmicutes	1
Cluster813_2clades-><-SIG+TM(s)||Cluster528_2clades->?-><-?||?->?->SIG+TM(s)*-><-?||?->?->Cluster538_3clades->?->?-><-RADICAL-SAM	bacteria>proteobacteria>epsilonproteobacteria	1
Cluster820_2clades->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->	bacteria>proteobacteria>deltaproteobacteria	1
Cluster865_2clades->?-><-?*<-?<-?<-?<-SIG+Phytase-like	bacteria>proteobacteria>gammaproteobacteria	1
Cluster893_2clades->?->?->Cluster108_2clades->?->?->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->SIG+TM(s)->TM+OmpA-><-DICT<-Cluster40_2clades	bacteria>proteobacteria>betaproteobacteria	1
Cluster949_2clades->?->SIG+TM(s)*-><-?<-?<-SIG+TarH+TM+HAMP+MA	bacteria>pvc group	1
CR-ATPase7->?->?->TPR->SIG+TM(s)*->	bacteria>proteobacteria>betaproteobacteria	1
CR-ATPase7->?->CR-REase10->?->TPR->SIG+TM(s)*->	bacteria>proteobacteria>gammaproteobacteria	1
CR-ATPase7->CR-REase10->?->TPR->SIG+TM(s)*->	bacteria>proteobacteria>deltaproteobacteria	1
CR-ATPase7->CR-REase10->?->TPR->SIG+TM(s)*->?->?->?->TPR->	bacteria>proteobacteria>gammaproteobacteria	1
CR-ATPase7->SIG+TM(s)*->	bacteria>proteobacteria>gammaproteobacteria	1
CR-ATPase7->SIG+TM(s)*->FHA->NACHT->TET-TPase->?->Cluster63_2clades->SIG+TM(s)->PSE->SIG+TM(s)->	bacteria>proteobacteria>gammaproteobacteria	1
CR-REase10->?->TPR->SIG+TM(s)*->	bacteria>pvc group	1
DICT-><-PSE<-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)	bacteria>proteobacteria>betaproteobacteria	1
DOUBLECORTIN->CheC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIGMA-HTH->SIG+BetaPropeller->SIG+BetaPropeller->CheC->CheD->	bacteria>firmicutes	1
DOUBLECORTIN->SIG+Lysozyme->?->?->?->Cluster263_2clades->SIG+TM(s)*->NACHT->	bacteria>others	1
EMAP->?->REC->?->?->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->?->SIGMA-HTH->REC->CheC->CheC->	bacteria>deferribacteres	1
ENOYCOADEHYD-><-FURR-HTH<-?<-SIG+TM(s)||?->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->	bacteria>aquificae	1
FHA+TM->?->TPR->SIG+TM(s)*->REC->TM->	bacteria>proteobacteria>alphaproteobacteria	1
FHA+TM->?->TPR->SIG+TM(s)*->REC->TM->?-><-SIG+TPR	bacteria>proteobacteria>alphaproteobacteria	1
FHA+TM->?->TPR->SIG+TM(s)*->TM->Cluster154_3clades-><-SIG+TPR||Cluster301_2clades->?->?->SIG+TM->	bacteria>proteobacteria>gammaproteobacteria	1
FHA+TM->Cluster172_2clades->TPR->SIG+TM(s)*->TM->Cluster154_3clades-><-SIG+TPR	bacteria>proteobacteria>gammaproteobacteria	1
FHA+TM->Cluster172_2clades->TPR->SIG+TM(s)*->TM->Cluster154_3clades-><-SIG+TPR||Cluster301_2clades->?->?->SIG+TM->	bacteria>proteobacteria>gammaproteobacteria	1
FHA+TM->SIG+TM(s)*->?->TM->	bacteria>proteobacteria>alphaproteobacteria	1
FormylT-><-?<-REC<-SIG+TM(s)<-LiaI-LiaF-TM+Toast-rack*	bacteria>fcb group	1
HPT+HISKIN+CheW->CheW->?->CheRN-Alpha+CheR-Methylase->CheD->REC->REC-><-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-CheC<-CheC	bacteria>proteobacteria>betaproteobacteria	1
IONCHANNEL->SIG+TM->?->SIG+TM(s)*->?->SIG+TM(s)->	bacteria>proteobacteria>alphaproteobacteria	1
IONCHANNEL->SIG+TM->?->SIG+TM(s)*->SIG+TM(s)->	bacteria>proteobacteria>alphaproteobacteria	1
IONCHANNEL->SIG+TM->CheC->?->CheC->SIG+TM(s)*->?->?->?->?->Cluster255_4clades->	bacteria>proteobacteria>alphaproteobacteria	1
IONCHANNEL->SIG+TM->SIG+TM(s)*->	bacteria>proteobacteria>alphaproteobacteria	1
ISOCOT->ParA-Soj-PloopNTPase->?->LiaI-LiaF-TM+Toast-rack*->	bacteria>firmicutes	1
LiaI-LiaF-TM*->?->?->?->?->Thymidylate-synthase->?->Cluster372_2clades->	bacteria>other unclassified bacteria	1
LiaI-LiaF-TM*->?->?->LiaI-LiaF-TM+Toast-rack*->PSE->REC->	bacteria>firmicutes	1
LiaI-LiaF-TM*->?->PspC->?->?->REC->	bacteria>firmicutes	1
LiaI-LiaF-TM*->LiaI-LiaF-TM+Toast-rack*->SIG+TM(s)->REC->	bacteria>proteobacteria>betaproteobacteria	1
LiaI-LiaF-TM+Toast-rack*->	archaea>euryarchaeota	1
LiaI-LiaF-TM+Toast-rack*->	bacteria>actinobacteria	1
LiaI-LiaF-TM+Toast-rack*->?->SIG+TM(s)->REC->?->?->Cluster638_2clades->	bacteria>fcb group	1
LiaI-LiaF-TM+Toast-rack*-><-?<-?||TIMbarrel->TIMbarrel->	bacteria>firmicutes	1
LiaI-LiaF-TM+Toast-rack*-><-?<-?<-Cluster542_3clades	bacteria>fcb group	1
LiaI-LiaF-TM+Toast-rack*-><-ABC-ATPase	bacteria>firmicutes	1
LiaI-LiaF-TM+Toast-rack*-><-TM(s)	bacteria>proteobacteria>betaproteobacteria	1
LiaI-LiaF-TM+Toast-rack*->ABC-ATPase->	bacteria>chloroflexi	1
LiaI-LiaF-TM+Toast-rack*->EMAP->	archaea>euryarchaeota	1
LiaI-LiaF-TM+Toast-rack*->SIG+TM(s)->?->REC-><-Cluster675_2clades	bacteria>proteobacteria>gammaproteobacteria	1
LiaI-LiaF-TM+Toast-rack*->SIG+TM(s)-><-REC	bacteria>acidobacteria	1
LiaI-LiaF-TM+Toast-rack*->SIG+TM(s)->REC->	bacteria>proteobacteria>gammaproteobacteria	1
MORC-><-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-CheC<-CheC	bacteria>proteobacteria>gammaproteobacteria	1
MORC->Cluster408_2clades->Cluster820_2clades->?->?->?->?-><-LiaI-LiaF-TM+Toast-rack*	bacteria>fcb group	1
NACHT->?->?->?->?->Cluster814_2clades->?-><-?*	bacteria>chloroflexi	1
O6MGT-HTH->?->PspC->?*->?->?->?->HMA+TM(s)->	bacteria>other unclassified bacteria	1
O6MGT-HTH-><-LiaI-LiaF-TM+Toast-rack*<-PspC	bacteria>fcb group	1
O6MGT-HTH-><-LiaI-LiaF-TM+Toast-rack*<-PspC||?->?->?->?->DHH->	bacteria>fcb group	1
PADR-HTH->?*->	bacteria>other unclassified bacteria	1
PADR-HTH->DUF1700-alpha-helical+PspC(s)+LiaI-LiaF-TM+Toast-rack*-><-?<-SIGMA-HTH	bacteria>fcb group	1
PADR-HTH->PspC(s)+LiaI-LiaF-TM+Toast-rack(s)*->?->?->?->?->?->?->Cluster192_2clades->	bacteria>fcb group	1
PADR-HTH->PspC(s)+LiaI-LiaF-TM+Toast-rack(s)*-><-?||?->?->?-><-REC<-SIG+TM(s)<-LiaI-LiaF-TM+Toast-rack*	bacteria>fcb group	1
PADR-HTH->PspC(s)+LiaI-LiaF-TM+Toast-rack(s)*-><-?<-?<-?||?->Cluster893_2clades->	bacteria>fcb group	1
PADR-HTH->PspC+LiaI-LiaF-TM+Toast-rack*->?->?-><-SIG+PEP-utilisers-C	bacteria>fcb group	1
PIN+APATPase-><-?<-?<-?<-SIG+TM(s)*<-?<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM<-CheC	bacteria>actinobacteria	1
PIN+APATPase-><-?<-?<-SIG+TM(s)*	bacteria>actinobacteria	1
PspC->?->LiaI-LiaF-TM+Toast-rack*->	bacteria>fcb group	1
PspC->?*->	bacteria>fcb group	1
PspC->?*->	bacteria>other unclassified bacteria	1
PspC->?*->?-><-Cluster709_2clades	bacteria>other unclassified bacteria	1
PspC->?*-><-Cluster673_2clades<-?<-?||ISOCOT->	bacteria>chloroflexi	1
PspC->LiaI-LiaF-TM+Toast-rack*->	bacteria>fcb group	1
PspC->LiaI-LiaF-TM+Toast-rack*->	bacteria>other unclassified bacteria	1
PspC->PSE->?*->	bacteria>fcb group	1
PspC->PspC->LiaI-LiaF-TM+Toast-rack*->	bacteria>fcb group	1
PspC+LiaI-LiaF-TM*->	bacteria>fcb group	1
PSYN->?->TM(s)->SIG+TM(s)*->	bacteria>proteobacteria>betaproteobacteria	1
PSYN->?->TM(s)->SIG+TM(s)*->?->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->SIG+TM(s)->TM+OmpA-><-DICT	bacteria>proteobacteria>betaproteobacteria	1
PYRIN->SIG+TM(s)*->Cluster49_2clades->NACHT->?->?->Cluster24_2clades->SIG+TM(s)->SIG+TM->	bacteria>proteobacteria>betaproteobacteria	1
PYRIN->SIG+TM(s)*->NACHT->Cluster59_2clades->?->Cluster24_2clades->SIG+TM(s)->SIG+TM->SIG+TM(s)->	bacteria>proteobacteria>betaproteobacteria	1
REC-><-?<-SIG+TM(s)*	bacteria>proteobacteria>epsilonproteobacteria	1
REC-><-SIG+TM(s)*	bacteria>armatimonadetes	1
REC-><-SIG+TM(s)*<-SIG+NtrC-AAA+FIS-HTH<-SIG+TM(s)<-CheC	bacteria>proteobacteria>alphaproteobacteria	1
REC->SFII-RAD3->HPT+HISKIN+CheW->?->CheRN-Alpha+CheR-Methylase->REC->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->SIG+TM(s)->TM+OmpA-><-DICT<-Cluster40_2clades	bacteria>proteobacteria>betaproteobacteria	1
REC->SIG+TM->SIG+TM(s)->SIG+TM-><-?||SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->REC->HPT+HISKIN+CheW->CheW->	bacteria>firmicutes	1
REC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->?->?->?->?->Cluster120_5clades->Cluster120_5clades->Cluster120_5clades->	bacteria>actinobacteria	1
REC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->REC->HPT+HISKIN+CheW->CheW->CheC->CheD->	bacteria>firmicutes	1
SIG+ACET->SIG+TM(s)->TM(s)-><-TET-TPase<-NACHT<-?<-SIG+TM(s)*<-?<-Cluster27_3clades	bacteria>proteobacteria>betaproteobacteria	1
SIG+BetaPropeller->?->?->?->?->IONCHANNEL->SIG+TM->SIG+TM(s)*->SIG+TM(s)->?->?->?->?-><-?||MODE-HTH+PBPII->	bacteria>proteobacteria>alphaproteobacteria	1
SIG+BetaPropeller->CheC->?->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->SIGMA-HTH->CheC->	bacteria>acidobacteria	1
SIG+BetaPropeller->SIG+BetaPropeller->SIG+SAF->TM->?-><-TM(s)<-SIG+TM(s)<-SIG+TM(s)*<-?<-?<-SIG+TM(s)<-?<-?<-TM||SIG+TM->	bacteria>proteobacteria>alphaproteobacteria	1
SIG+BetaPropeller->SIG+SAF->TM->?-><-?<-TM(s)<-SIG+TM(s)<-SIG+TM(s)*<-?<-?<-?<-SIG+TM(s)<-?<-?<-TM	bacteria>proteobacteria>alphaproteobacteria	1
SIG+BetaPropeller->SIG+SAF->TM->?-><-?<-TM(s)<-SIG+TM(s)<-SIG+TM(s)*<-?<-?<-Cluster525_2clades	bacteria>proteobacteria>alphaproteobacteria	1
SIG+BetaPropeller->SIG+SAF->TM->?-><-?<-TM(s)<-SIG+TM(s)<-SIG+TM(s)*<-?<-?<-SIG+TM(s)<-?<-?<-TM||SIG+TM->	bacteria>proteobacteria>alphaproteobacteria	1
SIG+BetaPropeller->SIG+SAF->TM->?-><-?<-TM(s)<-SIG+TM(s)<-SIG+TM(s)*<-?<-SIG+TM(s)<-?<-?<-TM||SIG+TM->	bacteria>proteobacteria>alphaproteobacteria	1
SIG+CARDB->?->?->?-><-DUF1700-alpha-helical+PspC+LiaI-LiaF-TM*<-PADR-HTH	bacteria>other unclassified bacteria	1
SIG+CARDB->?->SIG+TM(s)*->SIG+APATPase->	bacteria>proteobacteria>gammaproteobacteria	1
SIG+IF2-HTH+sGTP->Cluster482_2clades->DHH->PSYN->Cluster294_3clades->?->PspC->?*->	bacteria>firmicutes	1
SIG+LiaI-LiaF-TM*->	bacteria>actinobacteria	1
SIG+Lysozyme->?->?->?->Cluster263_2clades->SIG+TM(s)*->NACHT->	bacteria>others	1
SIG+Lysozyme->SIG+TM(s)*->Cluster27_3clades->?->Cluster623_2clades->?->SIG+TM->?->Cluster133_3clades->	bacteria>proteobacteria>alphaproteobacteria	1
SIG+MHYT+TM(s)+GGDEF+EAL->?->TM(s)->SIG+TM(s)*->	bacteria>proteobacteria>gammaproteobacteria	1
SIG+MHYT+TM(s)+GGDEF+EAL-><-?<-SIGMA-HTH<-SIG+TM(s)*	bacteria>proteobacteria>alphaproteobacteria	1
SIG+MHYT+TM(s)+GGDEF+EAL->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->REC->SFII-RAD3->HPT+HISKIN+CheW->SIG+TM(s)->	bacteria>proteobacteria>gammaproteobacteria	1
SIG+NtrC-AAA+FIS-HTH->?->?->?->?->PADR-HTH->?*-><-?<-?||?->TetR-HTH->	bacteria>fcb group	1
SIG+NtrC-AAA+FIS-HTH->SIG+TM(s)*->SIG+APATPase-><-?<-?<-ABC-ATPase	bacteria>proteobacteria>alphaproteobacteria	1
SIG+PEP-utilisers-C->?->?-><-?||?->?-><-?*<-?<-?*<-?<-SIGMA-HTH	bacteria>acidobacteria	1
SIG+PTSEIIA1-><-?<-?<-Cluster891_2clades<-?<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*||?->?->TRAM+METHYLASE->?->?->ABC-ATPase->	bacteria>aquificae	1
SIG+PTSEIIA1->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->REC->TM->	bacteria>proteobacteria>deltaproteobacteria	1
SIG+SAF->?->?-><-SIGMA-HTH<-?<-SIG+APATPase<-SIG+TM(s)*	bacteria>proteobacteria>betaproteobacteria	1
SIG+SAF->?->Cluster40_2clades->DICT-><-SIG+TM<-SIG+TM(s)*<-TM(s)	bacteria>proteobacteria>gammaproteobacteria	1
SIG+SAF->Cluster40_2clades->?-><-SIGMA-HTH<-?<-SIG+APATPase<-SIG+TM(s)*<-TM(s)	bacteria>proteobacteria>betaproteobacteria	1
SIG+SAF->Cluster40_2clades->?-><-SIGMA-HTH<-?<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SFII-RAD3<-REC<-TM+OmpA<-SIG+TM(s)	bacteria>proteobacteria>betaproteobacteria	1
SIG+SAF->Cluster40_2clades-><-SIG+APATPase<-Cluster255_4clades<-SIG+TM(s)*<-TM(s)	bacteria>proteobacteria>betaproteobacteria	1
SIG+SAF->Cluster40_2clades->DICT-><-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SFII-RAD3<-REC<-REC<-CheRN-Alpha+CheR-Methylase<-SIG+TarH+TM+HAMP+MA<-CheW	bacteria>proteobacteria>betaproteobacteria	1
SIG+SAF->Cluster40_2clades->DICT-><-SIG+TM<-SIG+TM(s)*	bacteria>proteobacteria>gammaproteobacteria	1
SIG+SAF->Cluster40_2clades->DICT-><-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SFII-RAD3<-REC<-REC<-CheD<-CheRN-Alpha+CheR-Methylase	bacteria>proteobacteria>betaproteobacteria	1
SIG+SAF->TM->Cluster112_5clades->Cluster309_2clades->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->?->SIG+TPR->Cluster115_5clades->DOUBLECORTIN->	bacteria>proteobacteria>epsilonproteobacteria	1
SIG+SHELIX+GGDEF->TM(s)->SIG+TM(s)*->	bacteria>proteobacteria>gammaproteobacteria	1
SIG+TarH+TM+HAMP+MA->CheRN-Alpha+CheR-Methylase->REC->REC->SFII-RAD3->?->TM(s)->PSE->SIG+TM(s)*-><-CHTH<-HIN-HTH||SIG+TM(s)*->SIG+APATPase-><-DICT<-Cluster40_2clades||HIN-HTH->CHTH-><-SIG+SAF	bacteria>proteobacteria>betaproteobacteria	1
SIG+TarH+TM+HAMP+MA->CheRN-Alpha+CheR-Methylase->REC->REC->SFII-RAD3-><-?||TM(s)->SIG+TM(s)*->SIG+TM->	bacteria>proteobacteria>gammaproteobacteria	1
SIG+TarH+TM+HAMP+MA->CheRN-Alpha+CheR-Methylase->REC->SIG+TarH+TM+HAMP+MA->REC->SFII-RAD3->TM(s)->SIG+TM(s)*->SIG+APATPase->Cluster216_2clades->SIG+TM->SIGMA-HTH->SIG+TM(s)->TM+OmpA->	bacteria>proteobacteria>gammaproteobacteria	1
SIG+TIMbarrel-><-PSE<-SIG+TM(s)*<-TM(s)	bacteria>proteobacteria>gammaproteobacteria	1
SIG+TIMbarrel-><-SIG+TM<-SIG+TM(s)*<-TM(s)	bacteria>proteobacteria>gammaproteobacteria	1
