AccNum	Query	ClustID	ClustName	GenContext	PFAM	DomArch	arch.TMSIG	Length	GenName	Lineage	Species.old	Annotation	GI
AKJ34952.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	78	U876_13340	bacteria>proteobacteria>gammaproteobacteria	Aeromonas hydrophila NJ-35	phage-shock protein [Aeromonas hydrophila NJ-35]	827372765
AKJ42264.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	78	pspB	bacteria>proteobacteria>gammaproteobacteria	Pragia fontium	phage shock protein [Pragia fontium]	827402104
ALO45894.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	78	PS2015_1235	bacteria>proteobacteria>gammaproteobacteria	Pseudohongiella spirulinae	phage-shock protein [Pseudohongiella spirulinae]	953016186
ALP43094.1	pspb	000001.461	 PspB	<-NtrC-AAA+FIS-HTH<-?<-ELM2<-?<-?<-PspC<-PspB*<-PspA	PspB	PspB	SIG	78	pspB	bacteria>proteobacteria>gammaproteobacteria	Aeromonas schubertii	phage-shock protein [Aeromonas schubertii]	954049336
ALQ63795.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	78	AS145_13195	bacteria>proteobacteria>gammaproteobacteria	Aeromonas hydrophila	phage shock protein B [Aeromonas hydrophila]	958619731
ALS97827.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->?->?->ELM2->	PspB	PspB	SIG	78	AT746_05775	bacteria>proteobacteria>gammaproteobacteria	Lacimicrobium alkaliphilum	phage shock protein B [Lacimicrobium alkaliphilum]	962031513
ALZ80465.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	78	AhyD4_12995	bacteria>proteobacteria>gammaproteobacteria	Aeromonas hydrophila	phage shock protein B [Aeromonas hydrophila]	975027840
AMQ42316.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	78	AMS64_07980	bacteria>proteobacteria>gammaproteobacteria	Aeromonas veronii	phage-shock protein [Aeromonas veronii]	1006069222
ANB51215.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	78	WM43_00255	bacteria>proteobacteria>gammaproteobacteria	Aeromonas veronii	phage shock protein B [Aeromonas veronii]	1024268878
ANB69268.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	78	A6033_12325	bacteria>proteobacteria>gammaproteobacteria	Aeromonas veronii	phage shock protein B [Aeromonas veronii]	1024310541
APJ15096.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	78	BOQ57_09235	bacteria>proteobacteria>gammaproteobacteria	Aeromonas aquatica	phage shock protein B [Aeromonas aquatica]	1112973193
AAF94827.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	VC_1677	bacteria>proteobacteria>gammaproteobacteria	Vibrio cholerae O1 biovar El Tor str. N16961	phage shock protein B [Vibrio cholerae O1 biovar El Tor str. N16961]	9656193
ABI39552.1	pspb	000001.461	 PspB	-	PspB	PspB	SIG	77	Shewmr4_2481	bacteria>proteobacteria>gammaproteobacteria	Shewanella sp. MR-4	phage shock B family protein [Shewanella sp. MR-4]	113885500
ABI43534.1	pspb	000001.461	 PspB	-	PspB	PspB	SIG	77	Shewmr7_2549	bacteria>proteobacteria>gammaproteobacteria	Shewanella sp. MR-7	phage shock B family protein [Shewanella sp. MR-7]	113889483
ABI72418.1	pspb	000001.461	 PspB	TM-><-?<-?<-?<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	Sfri_2577	bacteria>proteobacteria>gammaproteobacteria	Shewanella frigidimarina NCIMB 400	phage shock B family protein [Shewanella frigidimarina NCIMB 400]	114335036
ABK48874.1	pspb	000001.461	 PspB	-	PspB	PspB	SIG	77	Shewana3_2647	bacteria>proteobacteria>gammaproteobacteria	Shewanella sp. ANA-3	phage shock B family protein [Shewanella sp. ANA-3]	117613420
ABM25421.1	pspb	000001.461	 PspB	-	PspB	PspB	SIG	77	Sputw3181_2598	bacteria>proteobacteria>gammaproteobacteria	Shewanella sp. W3-18-1	phage shock B family protein [Shewanella sp. W3-18-1]	120559494
ABN61132.1	pspb	000001.461	 PspB	PspA->PspB*->PspC*->	PspB	PspB	SIG	77	Sbal_1618	bacteria>proteobacteria>gammaproteobacteria	Shewanella baltica OS155	phage shock B family protein [Shewanella baltica OS155]	125997057
ABP75228.1	pspb	000001.461	 PspB	PspA->PspB*->PspC*->	PspB	PspB	SIG	77	Sputcn32_1503	bacteria>proteobacteria>gammaproteobacteria	Shewanella putrefaciens CN-32	phage shock B family protein [Shewanella putrefaciens CN-32]	145564293
ABQ22188.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	pspB	bacteria>proteobacteria>gammaproteobacteria	Vibrio cholerae O395	phage shock protein B [Vibrio cholerae O395]	146317649
ABU70840.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	77	VIBHAR_01873	bacteria>proteobacteria>gammaproteobacteria	Vibrio campbellii ATCC BAA-1116	hypothetical protein VIBHAR_01873 [Vibrio campbellii ATCC BAA-1116]	156525754
ABV36166.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	77	Ssed_1555	bacteria>proteobacteria>gammaproteobacteria	Shewanella sediminis HAW-EB3	phage shock B family protein [Shewanella sediminis HAW-EB3]	157317068
ABX48814.1	pspb	000001.461	 PspB	PspA->PspB*->PspC*->	PspB	PspB	SIG	77	Sbal195_1641	bacteria>proteobacteria>gammaproteobacteria	Shewanella baltica OS195	phage shock protein B [Shewanella baltica OS195]	160860280
ACJ29952.1	pspb	000001.461	 PspB	-	PspB	PspB	SIG	77	swp_3248	bacteria>proteobacteria>gammaproteobacteria	Shewanella piezotolerans WP3	Phage shock protein B [Shewanella piezotolerans WP3]	212557498
ACP09793.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	pspB	bacteria>proteobacteria>gammaproteobacteria	Vibrio cholerae O395	phage shock protein B [Vibrio cholerae O395]	227013583
ACY51973.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	VEA_003813	bacteria>proteobacteria>gammaproteobacteria	Vibrio antiquarius	phage shock protein B [Vibrio antiquarius]	262338178
ADT69029.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	pspB	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas sp. SM9913	phage shock protein B [Pseudoalteromonas sp. SM9913]	315015691
ADT86830.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	77	vfu_A01662	bacteria>proteobacteria>gammaproteobacteria	Vibrio furnissii NCTC 11218	phage shock protein B [Vibrio furnissii NCTC 11218]	315179916
ADV86845.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	VVMO6_01823	bacteria>proteobacteria>gammaproteobacteria	Vibrio vulnificus MO6-24/O	phage shock protein B [Vibrio vulnificus MO6-24/O]	319931981
AEX21639.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	77	pspB	bacteria>proteobacteria>gammaproteobacteria	Vibrio sp. EJY3	phage shock protein B [Vibrio sp. EJY3]	369840495
AEY01276.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	77	pspB	bacteria>proteobacteria>gammaproteobacteria	Oceanimonas sp. GK1	phage shock protein B [Oceanimonas sp. GK1]	372985026
AGQ90662.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	77	M634_07785	bacteria>proteobacteria>gammaproteobacteria	Vibrio parahaemolyticus O1:Kuk str. FDA_R31	phage-shock protein [Vibrio parahaemolyticus O1:Kuk str. FDA_R31]	523826792
AGU94091.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	M892_03815	bacteria>proteobacteria>gammaproteobacteria	Vibrio campbellii ATCC BAA-1116	phage-shock protein [Vibrio campbellii ATCC BAA-1116]	538262890
AGV16055.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	77	N646_0222	bacteria>proteobacteria>gammaproteobacteria	Vibrio alginolyticus NBRC 15630 = ATCC 17749	phage shock protein B [Vibrio alginolyticus NBRC 15630 = ATCC 17749]	541130165
AHF76947.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	77	pspB	bacteria>proteobacteria>gammaproteobacteria	Sodalis praecaptivus	Phage shock protein B [Sodalis praecaptivus]	573021411
AHI99999.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	VPUCM_2041	bacteria>proteobacteria>gammaproteobacteria	Vibrio parahaemolyticus UCM-V493	Phage shock protein B [Vibrio parahaemolyticus UCM-V493]	584470779
AIL70394.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	77	pspB	bacteria>proteobacteria>gammaproteobacteria	Vibrio vulnificus	phage shock protein B [Vibrio vulnificus]	675335880
AIU66429.1	pspb	000001.461	 PspB	PspB*->PspC->	PspB	PspB	SIG	77	JV59_29020	bacteria>proteobacteria>gammaproteobacteria	Vibrio coralliilyticus	phage-shock protein [Vibrio coralliilyticus]	700286489
AIV05288.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	77	LA59_07335	bacteria>proteobacteria>gammaproteobacteria	Vibrio harveyi	phage-shock protein [Vibrio harveyi]	701170840
AIW13760.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	77	IX91_06035	bacteria>proteobacteria>gammaproteobacteria	Vibrio tubiashii ATCC 19109	phage-shock protein [Vibrio tubiashii ATCC 19109]	703561377
AIW19261.1	pspb	000001.461	 PspB	<-PspC<-PspB*	PspB	PspB	SIG	77	IX92_09435	bacteria>proteobacteria>gammaproteobacteria	Vibrio coralliilyticus	phage-shock protein [Vibrio coralliilyticus]	703566884
AIY65923.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	OM33_12880	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas sp. OCN003	phage-shock protein [Pseudoalteromonas sp. OCN003]	728052734
AKO75211.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	EN12_08165	bacteria>proteobacteria>gammaproteobacteria	Vibrio cholerae	phage-shock protein [Vibrio cholerae]	861211825
ALM71194.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	FORC9_1677	bacteria>proteobacteria>gammaproteobacteria	Vibrio vulnificus	Phage shock protein B [Vibrio vulnificus]	948523648
ALO43020.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	PP2015_2530	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas phenolica	Phage shock protein B [Pseudoalteromonas phenolica]	953013310
ALQ08833.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	D172_012735	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas sp. Bsw20308	phage shock protein B [Pseudoalteromonas sp. Bsw20308]	955706656
ALQ55349.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	PI2015_2064	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas issachenkonii	Phage shock protein B [Pseudoalteromonas issachenkonii]	958526172
ALR15867.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	PN96_07635	bacteria>proteobacteria>gammaproteobacteria	Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759	phage-shock protein [Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759]	959182644
ALR91043.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	77	AT730_01080	bacteria>proteobacteria>gammaproteobacteria	Vibrio alginolyticus	phage shock protein B [Vibrio alginolyticus]	960938442
ALS33595.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	pspB	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas translucida KMM 520	phage shock protein B [Pseudoalteromonas translucida KMM 520]	961463384
ALU44460.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	77	AT705_16905	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas rubra	phage shock protein B [Pseudoalteromonas rubra]	970330372
AMF94266.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	77	AL536_12320	bacteria>proteobacteria>gammaproteobacteria	Vibrio fluvialis	phage shock protein B [Vibrio fluvialis]	991825918
AMF99114.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	77	AL538_15990	bacteria>proteobacteria>gammaproteobacteria	Vibrio harveyi	phage shock protein B [Vibrio harveyi]	991830767
AMG04690.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	AL543_17675	bacteria>proteobacteria>gammaproteobacteria	Vibrio mimicus	phage shock protein B [Vibrio mimicus]	991836406
ANB97355.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	77	FORC14_1286	bacteria>proteobacteria>gammaproteobacteria	Vibrio parahaemolyticus	Phage shock protein B [Vibrio parahaemolyticus]	1024768574
ANJ22741.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	77	PL14_05795	bacteria>proteobacteria>gammaproteobacteria	Vibrio anguillarum	phage shock protein B [Vibrio anguillarum]	1035527920
ANN26878.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	FORC17_1815	bacteria>proteobacteria>gammaproteobacteria	Vibrio vulnificus	Phage shock protein B [Vibrio vulnificus]	1039808642
ANP64412.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	77	BAU10_05245	bacteria>proteobacteria>gammaproteobacteria	Vibrio alginolyticus	phage shock protein B [Vibrio alginolyticus]	1042042520
ANQ12274.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	77	BA890_05715	bacteria>proteobacteria>gammaproteobacteria	Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759	phage shock protein B [Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759]	1042377862
ANQ16742.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	77	BA891_05730	bacteria>proteobacteria>gammaproteobacteria	Vibrio natriegens	phage shock protein B [Vibrio natriegens]	1042382332
ANQ21298.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	77	BA893_06325	bacteria>proteobacteria>gammaproteobacteria	Vibrio natriegens	phage shock protein B [Vibrio natriegens]	1042386890
ANQ26089.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	77	BA894_06385	bacteria>proteobacteria>gammaproteobacteria	Vibrio natriegens	phage shock protein B [Vibrio natriegens]	1042391683
ANS85809.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	VSVS12_02047	bacteria>proteobacteria>gammaproteobacteria	Vibrio scophthalmi	hypothetical protein VSVS12_02047 [Vibrio scophthalmi]	1043681910
ANU36054.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	77	VSVS05_00923	bacteria>proteobacteria>gammaproteobacteria	Vibrio scophthalmi	hypothetical protein VSVS05_00923 [Vibrio scophthalmi]	1045042765
ANW25397.1	pspb	000001.461	 PspB	PspB*->PspC->	PspB	PspB	SIG	77	BA953_14945	bacteria>proteobacteria>gammaproteobacteria	Vibrio coralliilyticus	phage shock protein B [Vibrio coralliilyticus]	1046929822
AOT09419.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	S4054249_16860	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas luteoviolacea	phage shock protein B [Pseudoalteromonas luteoviolacea]	1072040226
AOT14331.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	S40542_16830	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas luteoviolacea	phage shock protein B [Pseudoalteromonas luteoviolacea]	1072073937
AOT19247.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	S4054_16835	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas luteoviolacea	phage shock protein B [Pseudoalteromonas luteoviolacea]	1072035305
AOW82401.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	77	VM_06570	bacteria>proteobacteria>gammaproteobacteria	Vibrio mimicus	phage shock protein B [Vibrio mimicus]	1082311598
APC86980.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	77	FORC22_1119	bacteria>proteobacteria>gammaproteobacteria	Vibrio parahaemolyticus	Phage shock protein B [Vibrio parahaemolyticus]	1102807090
APF79175.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	ASZ85_01647	bacteria>proteobacteria>gammaproteobacteria	Vibrio cholerae	phage shock protein B [Vibrio cholerae]	1109336480
APP04256.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	77	BG259_02280	bacteria>proteobacteria>gammaproteobacteria	Vibrio harveyi	phage shock protein B [Vibrio harveyi]	1120753821
APX06588.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	BWP24_10600	bacteria>proteobacteria>gammaproteobacteria	Vibrio campbellii	phage shock protein B [Vibrio campbellii]	1134506605
AQQ00724.1	pspb	000001.461	 PspB	PspA->PspB*->PspC*->	PspB	PspB	SIG	77	B0W48_13450	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas aliena	phage shock protein B [Pseudoalteromonas aliena]	1146065466
AQS37031.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	Sps_01868	bacteria>proteobacteria>gammaproteobacteria	Shewanella psychrophila	phage shock protein B [Shewanella psychrophila]	1148952604
BAC59437.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	77	VP1174	bacteria>proteobacteria>gammaproteobacteria	Vibrio parahaemolyticus RIMD 2210633	phage shock protein B [Vibrio parahaemolyticus RIMD 2210633]	28806162
BAC94157.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	77	VV1393	bacteria>proteobacteria>gammaproteobacteria	Vibrio vulnificus YJ016	phage shock protein B [Vibrio vulnificus YJ016]	37198321
BAJ02954.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	pspB	bacteria>proteobacteria>gammaproteobacteria	Shewanella violacea DSS12	phage shock protein B [Shewanella violacea DSS12]	293328223
CAI87104.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	77	pspB	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas haloplanktis TAC125	regulatory gene for expression of the psp operon with PspC, phage shock protein [Pseudoalteromonas haloplanktis TAC125]	76875883
CDQ50042.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	77	pspB	bacteria>proteobacteria>gammaproteobacteria	Vibrio anguillarum	Phage shock protein B [Vibrio anguillarum]	692107928
ACI99897.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->?->PspB*->	PspB	PspB	SIG	76	pspB	bacteria>proteobacteria>alphaproteobacteria	Rhodospirillum centenum SW	phage shock protein B [Rhodospirillum centenum SW]	209959261
ACS85520.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	76	Dd703_1723	bacteria>proteobacteria>gammaproteobacteria	Dickeya paradisiaca Ech703	phage shock protein B [Dickeya paradisiaca Ech703]	242131218
ADM98846.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	76	pspB	bacteria>proteobacteria>gammaproteobacteria	Dickeya dadantii 3937	psp operon regulatory protein [Dickeya dadantii 3937]	306528916
AFH95733.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	76	pspB	bacteria>proteobacteria>gammaproteobacteria	Providencia stuartii MRSN 2154	phage shock protein B [Providencia stuartii MRSN 2154]	384481938
AIN65445.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	76	pspB	bacteria>proteobacteria>gammaproteobacteria	Providencia stuartii	phage shock protein B [Providencia stuartii]	684203218
AIR71743.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	76	pspB	bacteria>proteobacteria>gammaproteobacteria	Dickeya solani	phage shock protein [Dickeya solani]	690289125
AJR09321.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	76	H744_2c2665	bacteria>proteobacteria>gammaproteobacteria	Photobacterium gaetbulicola Gung47	phage shock protein B [Photobacterium gaetbulicola Gung47]	764069307
AKS42375.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->?->ENOYCOADEHYD->	PspB	PspB	SIG	76	WM2015_2009	bacteria>proteobacteria>gammaproteobacteria	Wenzhouxiangella marina	phage-shock protein [Wenzhouxiangella marina]	906396946
ALE22332.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	76	pspB	bacteria>proteobacteria>gammaproteobacteria	Proteus mirabilis	phage shock protein B [Proteus mirabilis]	927572052
ALE25470.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	76	pspB	bacteria>proteobacteria>gammaproteobacteria	Proteus vulgaris	phage shock protein B [Proteus vulgaris]	927575191
AMG31486.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	76	AL542_14815	bacteria>proteobacteria>gammaproteobacteria	Grimontia hollisae	phage shock protein B [Grimontia hollisae]	991863195
AMG66163.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	76	pspB	bacteria>proteobacteria>gammaproteobacteria	Providencia stuartii	phage shock protein B [Providencia stuartii]	991902951
AND12949.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	76	pspB	bacteria>proteobacteria>gammaproteobacteria	Proteus mirabilis	phage shock protein B [Proteus mirabilis]	1026617952
ANE73921.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	76	pspB	bacteria>proteobacteria>gammaproteobacteria	Dickeya solani IPO 2222	phage shock protein B [Dickeya solani IPO 2222]	1028492632
ANO32671.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	76	A6E01_05400	bacteria>proteobacteria>gammaproteobacteria	Vibrio breoganii	phage shock protein B [Vibrio breoganii]	1041051494
APC11655.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	SIG+PspB	PspB	SIG	76	pspB_2	bacteria>proteobacteria>gammaproteobacteria	Providencia rettgeri	Phage shock protein B [Providencia rettgeri]	1101500262
APG49737.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	76	BGK56_01750	bacteria>proteobacteria>gammaproteobacteria	Providencia stuartii	phage shock protein B [Providencia stuartii]	1109572301
CAR42909.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	76	pspB	bacteria>proteobacteria>gammaproteobacteria	Proteus mirabilis HI4320	phage shock protein B [Proteus mirabilis HI4320]	194682721
CCO57491.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	76	pspB	bacteria>proteobacteria>gammaproteobacteria	Vibrio nigripulchritudo	Phage shock protein B [Vibrio nigripulchritudo]	548950151
SBT60706.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	76	pspB	bacteria>proteobacteria>gammaproteobacteria	Plesiomonas shigelloides	Phage shock protein B [Plesiomonas shigelloides]	1037177430
AAZ24346.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA||?->NtrC-AAA+FIS-HTH->?->?->?->ABC-ATPase->	PspB	PspB	SIG	75	pspB	bacteria>proteobacteria>gammaproteobacteria	Colwellia psychrerythraea 34H	phage shock protein B [Colwellia psychrerythraea 34H]	71143873
ABG13666.1	pspb	000001.461	 PspB	<-PspC<-PspB*	PspB	PspB	SIG	75	YPA_1700	bacteria>proteobacteria>gammaproteobacteria	Yersinia pestis Antiqua	phage shock protein B [Yersinia pestis Antiqua]	108779608
ABS48799.1	pspb	000001.461	 PspB	PspB*->PspC->	PspB	PspB	SIG	75	pspB	bacteria>proteobacteria>gammaproteobacteria	Yersinia pseudotuberculosis IP 31758	phage shock protein B [Yersinia pseudotuberculosis IP 31758]	152961338
