AccNum	Query	ClustID	ClustName	GenContext	PFAM	DomArch	arch.TMSIG	Length	GenName	Lineage	Species.old	Annotation	GI
AFY54007.1	pspa	000001.1454	 PspA	-	PspA_IM30	PspA	-	262	Riv7116_1445	bacteria>cyanobacteria	Rivularia sp. PCC 7116	phage shock protein A (IM30), suppresses sigma54-dependent transcription [Rivularia sp. PCC 7116]	427370051
AKG22824.1	pspa	000001.1454	 PspA	<-PspA*<-PspA*	PspA_IM30	PspA	-	262	IJ00_17465	bacteria>cyanobacteria	Calothrix sp. 336/3	membrane protein [Calothrix sp. 336/3]	817928336
AOY70517.1	pspa	000001.1454	 PspA	<-PspA*	PspA_IM30	PspA	SIG	262	ARZXY2_958	bacteria>actinobacteria	Arthrobacter sp. ZXY-2	hypothetical protein ARZXY2_958 [Arthrobacter sp. ZXY-2]	1092261433
BAS17137.1	pspa	000001.1454	 PspA	Acyl-CoA_dh_N+Acyl-CoA_dh_M+Acyl-CoA_dh_1-><-PspA*	PspA_IM30	PspA	SIG+KptA-ART	262	AHiyo8_54400	bacteria>actinobacteria	Arthrobacter sp. Hiyo8	uncharacterized protein sll0617 [Arthrobacter sp. Hiyo8]	910747738
AFZ06958.1	pspa	000001.1454	 PspA	-	PspA_IM30	PspA	-	261	Osc7112_2527	bacteria>cyanobacteria	Oscillatoria nigro-viridis PCC 7112	phage shock protein A (PspA) family protein [Oscillatoria nigro-viridis PCC 7112]	428241172
XP_002970544.1	pspa	000001.1454	 PspA	<-PspA*	PspA_IM30	PspA	-	261	SELMODRAFT_93752	eukaryota>viridiplantae	Selaginella moellendorffii	hypothetical protein SELMODRAFT_93752 [Selaginella moellendorffii]	302774254
XP_002978623.1	pspa	000001.1454	 PspA	<-PspA*	PspA_IM30	PspA	-	261	SELMODRAFT_109054	eukaryota>viridiplantae	Selaginella moellendorffii	hypothetical protein SELMODRAFT_109054 [Selaginella moellendorffii]	302793716
AFZ52230.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	-	260	Cyan10605_0069	bacteria>cyanobacteria	Cyanobacterium aponinum PCC 10605	phage shock protein A, PspA [Cyanobacterium aponinum PCC 10605]	428682763
BAU11084.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	-	260	LEP3755_15770	bacteria>cyanobacteria	Leptolyngbya sp. NIES-3755	PspA/IM30 family protein [Leptolyngbya sp. NIES-3755]	965631512
KPQ34421.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	SIG	260	pspA-2	bacteria>cyanobacteria	Phormidesmis priestleyi Ana	phage shock protein A [Phormidesmis priestleyi Ana]	938300870
OBQ28692.1	pspa	000001.1454	 PspA	<-PspA*<-PspA*	PspA_IM30	PspA	-	260	AN483_14460	bacteria>cyanobacteria	Aphanizomenon flos-aquae MDT14a	hypothetical protein AN483_14460 [Aphanizomenon flos-aquae MDT14a]	1039184662
ACK70571.1	pspa	000001.1454	 PspA	<-Thioredoxin<-PspA*	PspA_IM30	PspA	-	259	PCC7424_2144	bacteria>cyanobacteria	Cyanothece sp. PCC 7424	phage shock protein A, PspA [Cyanothece sp. PCC 7424]	218171838
ACL47394.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	-	259	Cyan7425_5100	bacteria>cyanobacteria	Cyanothece sp. PCC 7425	phage shock protein A, PspA [Cyanothece sp. PCC 7425]	219867055
AFY49035.1	pspa	000001.1454	 PspA	-	PspA_IM30	PspA	-	259	Nos7524_3237	bacteria>cyanobacteria	Nostoc sp. PCC 7524	phage shock protein A (IM30), suppresses sigma54-dependent transcription [Nostoc sp. PCC 7524]	427366314
AFY90669.1	pspa	000001.1454	 PspA	-	PspA_IM30	PspA	-	259	Chro_5302	bacteria>cyanobacteria	Chroococcidiopsis thermalis PCC 7203	phage shock protein A (PspA) family protein [Chroococcidiopsis thermalis PCC 7203]	428012106
AFZ48524.1	pspa	000001.1454	 PspA	<-PspA*	PspA_IM30	PspA	-	259	Cyast_2581	bacteria>cyanobacteria	Cyanobacterium stanieri PCC 7202	phage shock protein A, PspA [Cyanobacterium stanieri PCC 7202]	428688664
AFZ57056.1	pspa	000001.1454	 PspA	-	PspA_IM30	PspA	-	259	Anacy_1550	bacteria>cyanobacteria	Anabaena cylindrica PCC 7122	phage shock protein A, PspA [Anabaena cylindrica PCC 7122]	428678290
BAQ61093.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	-	259	GM3708_1499	bacteria>cyanobacteria	Geminocystis sp. NIES-3708	phage shock protein A [Geminocystis sp. NIES-3708]	770468195
BAQ63660.1	pspa	000001.1454	 PspA	<-PspA*	PspA_IM30	PspA	-	259	GM3709_425	bacteria>cyanobacteria	Geminocystis sp. NIES-3709	phage shock protein A [Geminocystis sp. NIES-3709]	770470768
BAT53678.1	pspa	000001.1454	 PspA	<-PspA*<-PspA*	PspA_IM30	PspA	-	259	NOS3756_26390	bacteria>cyanobacteria	Nostoc sp. NIES-3756	phage shock protein A, PspA [Nostoc sp. NIES-3756]	953510990
NP_001322349.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	-	259	plastid,transcriptionally,active,4,T8F5.2,T8F5_2,VESICLE-INDUCING,PROTEIN,IN,PLASTIDS,1,VIPP1	eukaryota>viridiplantae	Arabidopsis thaliana	plastid transcriptionally active 4 [Arabidopsis thaliana]	1063696719
OBQ20507.1	pspa	000001.1454	 PspA	-	PspA_IM30	PspA	-	259	AN488_12575	bacteria>cyanobacteria	Anabaena sp. WA113	hypothetical protein AN488_12575 [Anabaena sp. WA113]	1039175995
OBQ24788.1	pspa	000001.1454	 PspA	-	PspA_IM30	PspA	-	259	AN481_13390	bacteria>cyanobacteria	Aphanizomenon flos-aquae LD13	hypothetical protein AN481_13390 [Aphanizomenon flos-aquae LD13]	1039180368
OBQ42901.1	pspa	000001.1454	 PspA	-	PspA_IM30	PspA	-	259	AN484_15260	bacteria>cyanobacteria	Aphanizomenon flos-aquae WA102	hypothetical protein AN484_15260 [Aphanizomenon flos-aquae WA102]	1039202125
OKY70674.1	pspa	000001.1454	 PspA	<-PspA*||?-><-PspA*	PspA_IM30	PspA	-	259	BJG00_15190	bacteria>cyanobacteria	Limnothrix sp. CACIAM 69d	hypothetical protein BJG00_15190 [Limnothrix sp. CACIAM 69d]	1124125257
XP_013898966.1	pspa	000001.1454	 PspA	<-PspA*	PspA_IM30	SIG+PspA	SIG	259	MNEG_8012	eukaryota>viridiplantae>chlorophyta	Monoraphidium neglectum	putative membrane-associated protein Flags: Precursor [Monoraphidium neglectum]	926780984
AAZ59252.1	pspa	000001.1454	 PspA	PspA*->?-><-ABC-ATPase	PspA_IM30	PspA	SIG	258	PMN2A_1764	bacteria>cyanobacteria	Prochlorococcus marinus str. NATL2A	putative chloroplast membrane-associated 30 kD protein [Prochlorococcus marinus str. NATL2A]	72003450
ABA19787.1	pspa	000001.1454	 PspA	<-PspA*<-PspA*	PspA_IM30	PspA	-	258	Ava_0161	bacteria>cyanobacteria	Anabaena variabilis ATCC 29413	phage shock protein A, PspA [Anabaena variabilis ATCC 29413]	75700111
ABJ83373.1	pspa	000001.1454	 PspA	SAM-methylase-><-?<-DUF4178<-PspA*	PspA_IM30	PspA	-	258	Acid_2384	bacteria>acidobacteria	Candidatus Solibacter usitatus Ellin6076	phage shock protein A, PspA [Candidatus Solibacter usitatus Ellin6076]	116224664
ABM75050.1	pspa	000001.1454	 PspA	PspA*->?-><-ABC-ATPase	PspA_IM30	PspA	SIG	258	pspA	bacteria>cyanobacteria	Prochlorococcus marinus str. NATL1A	membrane-associated 30 kDa-like protein [Prochlorococcus marinus str. NATL1A]	123960267
ACB50382.1	pspa	000001.1454	 PspA	<-Thioredoxin<-PspA*	PspA_IM30	PspA	TraI_VirD2_RCRE	258	cce_1031	bacteria>cyanobacteria	Cyanothece sp. ATCC 51142	putative PspA/IM30 [Cyanothece sp. ATCC 51142]	171697401
ACC82344.1	pspa	000001.1454	 PspA	<-PspA*<-PspA*	PspA_IM30	PspA	-	258	Npun_R3963	bacteria>cyanobacteria	Nostoc punctiforme PCC 73102	phage shock protein A, PspA [Nostoc punctiforme PCC 73102]	186466543
ADB95032.1	pspa	000001.1454	 PspA	<-PspA*	PspA_IM30	PspA	-	258	UCYN_02870	bacteria>cyanobacteria	Candidatus Atelocyanobacterium thalassa isolate ALOHA	phage shock protein A (IM30), suppresses sigma54-dependent transcription [Candidatus Atelocyanobacterium thalassa isolate ALOHA]	284809327
AEE44789.1	pspa	000001.1454	 PspA	<-PspA*	PspA_IM30	PspA	-	258	Celf_0649	bacteria>actinobacteria	Cellulomonas fimi ATCC 484	phage shock protein A, PspA [Cellulomonas fimi ATCC 484]	332338206
AFY31266.1	pspa	000001.1454	 PspA	-	PspA_IM30	PspA	-	258	Cal7507_0780	bacteria>cyanobacteria	Calothrix sp. PCC 7507	phage shock protein A, PspA [Calothrix sp. PCC 7507]	427348542
AFY65047.1	pspa	000001.1454	 PspA	<-PspA*<-PspA*	PspA_IM30	PspA	-	258	GEI7407_0548	bacteria>cyanobacteria	Geitlerinema sp. PCC 7407	phage shock protein A (PspA) family protein [Geitlerinema sp. PCC 7407]	427983903
AFY70668.1	pspa	000001.1454	 PspA	<-PspA*	PspA_IM30	PspA	-	258	Pse7367_2407	bacteria>cyanobacteria	Pseudanabaena sp. PCC 7367	phage shock protein A (PspA) family protein [Pseudanabaena sp. PCC 7367]	427990413
AFY74609.1	pspa	000001.1454	 PspA	<-PspA*	PspA_IM30	PspA	-	258	Syn7502_02650	bacteria>cyanobacteria	Synechococcus sp. PCC 7502	phage shock protein A (IM30), suppresses sigma54-dependent transcription [Synechococcus sp. PCC 7502]	427995914
AIQ96608.1	pspa	000001.1454	 PspA	PspA*->?-><-ABC-ATPase	PspA_IM30	PspA	SIG	258	EW15_0516	bacteria>cyanobacteria	Prochlorococcus sp. MIT 0801	Phage shock protein A [Prochlorococcus sp. MIT 0801]	689269715
AKV67296.1	pspa	000001.1454	 PspA	<-PspA*||?-><-PspA*	PspA_IM30	PspA	-	258	VL20_2189	bacteria>cyanobacteria	Microcystis panniformis FACHB-1757	Phage shock protein A [Microcystis panniformis FACHB-1757]	914399627
ALE92717.1	pspa	000001.1454	 PspA	PspA*-><-TIMbarrel	PspA_IM30	PspA	SIG	258	AOC05_11070	bacteria>actinobacteria	Arthrobacter alpinus	hypothetical protein AOC05_11070 [Arthrobacter alpinus]	928487378
ALO66263.1	pspa	000001.1454	 PspA	TIMbarrel-><-PspA*	PspA_IM30	PspA	SIG	258	AS189_06870	bacteria>actinobacteria	Arthrobacter alpinus	hypothetical protein AS189_06870 [Arthrobacter alpinus]	953320980
BAB74041.1	pspa	000001.1454	 PspA	<-PspA*<-PspA*	PspA_IM30	PspA	-	258	all2342	bacteria>cyanobacteria	Nostoc sp. PCC 7120	all2342 [Nostoc sp. PCC 7120]	17131434
KFF41230.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	-	258	ucyna2_00960	bacteria>cyanobacteria	Candidatus Atelocyanobacterium thalassa isolate SIO64986	phage shock protein A (PspA) family protein [Candidatus Atelocyanobacterium thalassa isolate SIO64986]	671395310
KKZ12841.1	pspa	000001.1454	 PspA	<-PspA*	PspA_IM30	PspA	SIG	258	TE42_02850	bacteria>cyanobacteria	Candidatus Synechococcus spongiarum SP3	membrane protein [Candidatus Synechococcus spongiarum SP3]	821250664
OBQ07941.1	pspa	000001.1454	 PspA	PspA*->PspA*->	PspA_IM30	PspA	-	258	AN489_12115	bacteria>cyanobacteria	Anabaena sp. 39858	hypothetical protein AN489_12115 [Anabaena sp. 39858]	1039162579
ABB56826.1	pspa	000001.1454	 PspA	-	PspA_IM30	PspA	-	257	Synpcc7942_0794	bacteria>cyanobacteria	Synechococcus elongatus PCC 7942	membrane-associated 30 kD protein-like [Synechococcus elongatus PCC 7942]	81168486
AFY30273.1	pspa	000001.1454	 PspA	PspA*->Thioredoxin->?->?->?-><-ABC-ATPase	PspA_IM30	PspA	-	257	Cyagr_3194	bacteria>cyanobacteria	Cyanobium gracile PCC 6307	phage shock protein A (IM30), suppresses sigma54-dependent transcription [Cyanobium gracile PCC 6307]	427347560
AFY75976.1	pspa	000001.1454	 PspA	<-Thioredoxin<-PspA*	PspA_IM30	PspA	-	257	Ple7327_0529	bacteria>cyanobacteria	Pleurocapsa sp. PCC 7327	phage shock protein A (IM30), suppresses sigma54-dependent transcription [Pleurocapsa sp. PCC 7327]	427978376
AFZ30386.1	pspa	000001.1454	 PspA	<-PspA*<-PspA*	PspA_IM30	PspA	-	257	Glo7428_1837	bacteria>cyanobacteria	Gloeocapsa sp. PCC 7428	phage shock protein A (PspA) family protein [Gloeocapsa sp. PCC 7428]	428264440
AKE63284.1	pspa	000001.1454	 PspA	-	PspA_IM30	PspA	-	257	MYAER_0924	bacteria>cyanobacteria	Microcystis aeruginosa NIES-2549	Phage shock protein A [Microcystis aeruginosa NIES-2549]	815964139
AOC51674.1	pspa	000001.1454	 PspA	-	PspA_IM30	PspA	-	257	amyaer_0933	bacteria>cyanobacteria	Microcystis aeruginosa NIES-2481	Phage shock protein A [Microcystis aeruginosa NIES-2481]	1052159206
BAD78933.1	pspa	000001.1454	 PspA	PspA*->PspA*->	PspA_IM30	PspA	-	257	syc0743_d	bacteria>cyanobacteria	Synechococcus elongatus PCC 6301	similar to chloroplast membrane-associated 30 kD protein [Synechococcus elongatus PCC 6301]	56685711
BAG06016.1	pspa	000001.1454	 PspA	-	PspA_IM30	PspA	-	257	MAE_61940	bacteria>cyanobacteria	Microcystis aeruginosa NIES-843	plasma membrane protein [Microcystis aeruginosa NIES-843]	166091308
KEF43154.1	pspa	000001.1454	 PspA	PspA*->Thioredoxin->	PspA_IM30	PspA	-	257	ER33_02830	bacteria>cyanobacteria	Cyanobium sp. CACIAM 14	membrane protein [Cyanobium sp. CACIAM 14]	656720458
KRO93733.1	pspa	000001.1454	 PspA	<-Thioredoxin<-PspA*	PspA_IM30	PspA	SIG	257	ABR96_05220	bacteria>cyanobacteria	cyanobacterium BACL30 MAG-120619-bin27	hypothetical protein ABR96_05220 [cyanobacterium BACL30 MAG-120619-bin27]	949108845
OCY15836.1	pspa	000001.1454	 PspA	-	PspA_IM30	PspA	-	257	BEV12_02885	bacteria>cyanobacteria	Microcystis aeruginosa CACIAM 03	hypothetical protein BEV12_02885 [Microcystis aeruginosa CACIAM 03]	1053313223
ACZ23042.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	SIG	256	Sked_31450	bacteria>actinobacteria	Sanguibacter keddieii DSM 10542	phage shock protein A (IM30), suppresses sigma54-dependent transcription [Sanguibacter keddieii DSM 10542]	269098606
ACZ31941.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	-	256	Xcel_2934	bacteria>actinobacteria	Xylanimonas cellulosilytica DSM 15894	phage shock protein A, PspA [Xylanimonas cellulosilytica DSM 15894]	269306391
ADI63315.1	pspa	000001.1454	 PspA	<-PspA*<-PspA*	PspA_IM30	PspA	-	256	Aazo_0913	bacteria>cyanobacteria	'Nostoc azollae' 0708	phage shock protein A, PspA ['Nostoc azollae' 0708]	298232179
AFZ14665.1	pspa	000001.1454	 PspA	<-Thioredoxin<-PspA*<-PspA*	PspA_IM30	PspA	-	256	Cri9333_3856	bacteria>cyanobacteria	Crinalium epipsammum PCC 9333	phage shock protein A (PspA) family protein [Crinalium epipsammum PCC 9333]	428248885
AFZ21241.1	pspa	000001.1454	 PspA	-	PspA_IM30	PspA	-	256	Mic7113_5609	bacteria>cyanobacteria	Microcoleus sp. PCC 7113	phage shock protein A (IM30), suppresses sigma54-dependent transcription [Microcoleus sp. PCC 7113]	428255282
AFZ34509.1	pspa	000001.1454	 PspA	<-Thioredoxin<-PspA*	PspA_IM30	PspA	-	256	Sta7437_0927	bacteria>cyanobacteria	Stanieria cyanosphaera PCC 7437	phage shock protein A (PspA) family protein [Stanieria cyanosphaera PCC 7437]	428268568
ALB02818.1	pspa	000001.1454	 PspA	<-PspA*	PspA_IM30	PspA	Terminase_SS	256	KPaMU14_03645	bacteria>actinobacteria	Kocuria palustris	hypothetical protein KPaMU14_03645 [Kocuria palustris]	923034078
BAU41539.1	pspa	000001.1454	 PspA	<-PspA*	PspA_IM30	PspA	SIG	256	O77CONTIG1_01349	bacteria>cyanobacteria	Leptolyngbya sp. O-77	hypothetical protein O77CONTIG1_01349 [Leptolyngbya sp. O-77]	984536559
XP_009033281.1	pspa	000001.1454	 PspA	<-PspA*	PspA_IM30	PspA	SIG	256	AURANDRAFT_19943	eukaryota>stramenopiles	Aureococcus anophagefferens	hypothetical protein AURANDRAFT_19943 [Aureococcus anophagefferens]	676380005
ACV02720.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	-	255	Cyan8802_3916	bacteria>cyanobacteria	Cyanothece sp. PCC 8802	phage shock protein A, PspA [Cyanothece sp. PCC 8802]	256591833
ALX04126.1	pspa	000001.1454	 PspA	<-PspA*<-?<-?<-?<-SIG+TM+HAMP+HISKIN<-REC+LuxR-HTH	PspA_IM30	PspA	-	255	AERYTH_05130	bacteria>actinobacteria	Aeromicrobium erythreum	hypothetical protein AERYTH_05130 [Aeromicrobium erythreum]	973194208
AOW99892.1	pspa	000001.1454	 PspA	<-PspA*<-?<-PspA*	PspA_IM30	PspA	-	255	BJP34_10895	bacteria>cyanobacteria	Moorea producens PAL-8-15-08-1	hypothetical protein BJP34_10895 [Moorea producens PAL-8-15-08-1]	1082410288
BAP17848.1	pspa	000001.1454	 PspA	-	PspA_IM30	PspA	-	255	ETSB_1065	bacteria>cyanobacteria	cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko	putative PspA/IM30 [cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko]	667666861
KKZ14469.1	pspa	000001.1454	 PspA	<-PspA*	PspA_IM30	PspA	SIG	255	TQ37_01125	bacteria>cyanobacteria	Candidatus Synechococcus spongiarum 15L	membrane protein [Candidatus Synechococcus spongiarum 15L]	821252460
OBQ35816.1	pspa	000001.1454	 PspA	-	PspA_IM30	PspA	-	255	AN487_14645	bacteria>cyanobacteria	Anabaena sp. CRKS33	hypothetical protein AN487_14645 [Anabaena sp. CRKS33]	1039194375
OIP72622.1	pspa	000001.1454	 PspA	<-PspA*	PspA_IM30	PspA	-	255	AUK48_11115	bacteria>cyanobacteria	Oscillatoriales cyanobacterium CG2_30_44_21	hypothetical protein AUK48_11115 [Oscillatoriales cyanobacterium CG2_30_44_21]	1101224347
OON11477.1	pspa	000001.1454	 PspA	PspA*->Thioredoxin->?->?->?-><-?<-?<-ABC-ATPase	PspA_IM30	PspA	-	255	BTM30_09505	bacteria>cyanobacteria	Synechococcus sp. Tous	hypothetical protein BTM30_09505 [Synechococcus sp. Tous]	1149616529
ABG53090.1	pspa	000001.1454	 PspA	-	PspA_IM30	PspA	-	254	Tery_4081	bacteria>cyanobacteria	Trichodesmium erythraeum IMS101	phage shock protein A, PspA [Trichodesmium erythraeum IMS101]	110168550
ABG53091.1	pspa	000001.1454	 PspA	-	PspA_IM30	PspA	-	254	Tery_4082	bacteria>cyanobacteria	Trichodesmium erythraeum IMS101	phage shock protein A, PspA [Trichodesmium erythraeum IMS101]	110168551
AFY85396.1	pspa	000001.1454	 PspA	<-PspA*<-PspA*	PspA_IM30	PspA	-	254	Oscil6304_5933	bacteria>cyanobacteria	Oscillatoria acuminata PCC 6304	phage shock protein A (IM30), suppresses sigma54-dependent transcription [Oscillatoria acuminata PCC 6304]	428004553
BAI64485.1	pspa	000001.1454	 PspA	<-PspA*	PspA_IM30	PspA	-	254	RMDY18_06530	bacteria>actinobacteria	Rothia mucilaginosa DY-18	phage shock protein A [Rothia mucilaginosa DY-18]	283133720
BAS20570.1	pspa	000001.1454	 PspA	<-PspA*	PspA_IM30	PspA	-	254	RM6536_1323	bacteria>actinobacteria	Rothia mucilaginosa	phage shock protein A [Rothia mucilaginosa]	915388087
XP_002287533.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	Nimm71	254	THAPSDRAFT_32459	eukaryota>stramenopiles	Thalassiosira pseudonana CCMP1335	predicted protein [Thalassiosira pseudonana CCMP1335]	223995719
AFZ21240.1	pspa	000001.1454	 PspA	PspA*->PspA*->	PspA_IM30	PspA	-	253	Mic7113_5608	bacteria>cyanobacteria	Microcoleus sp. PCC 7113	phage shock protein A (IM30), suppresses sigma54-dependent transcription [Microcoleus sp. PCC 7113]	428255281
KPQ39147.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	-	253	pspA	bacteria>cyanobacteria	Phormidium sp. OSCR	phage shock protein A [Phormidium sp. OSCR]	938305727
OIP70138.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	-	253	AUK43_10425	bacteria>cyanobacteria	Oscillatoriales cyanobacterium CG2_30_40_61	hypothetical protein AUK43_10425 [Oscillatoriales cyanobacterium CG2_30_40_61]	1101221690
ACL42023.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	SIG	252	Achl_4072	bacteria>actinobacteria	Pseudarthrobacter chlorophenolicus A6	phage shock protein A, PspA (plasmid) [Pseudarthrobacter chlorophenolicus A6]	219861682
ADZ89641.1	pspa	000001.1454	 PspA	PspA*->PspB->PspC->	PspA_IM30	PspA	-	252	Marme_0338	bacteria>proteobacteria>gammaproteobacteria	Marinomonas mediterranea MMB-1	phage shock protein A, PspA [Marinomonas mediterranea MMB-1]	326544421
AFY65048.1	pspa	000001.1454	 PspA	-	PspA_IM30	PspA	-	252	GEI7407_0549	bacteria>cyanobacteria	Geitlerinema sp. PCC 7407	phage shock protein A (PspA) family protein [Geitlerinema sp. PCC 7407]	427983904
XP_005643904.1	pspa	000001.1454	 PspA	<-PspA*	PspA_IM30	PspA	SIG	252	COCSUDRAFT_34277	eukaryota>viridiplantae>chlorophyta	Coccomyxa subellipsoidea C-169	PspA/IM30 [Coccomyxa subellipsoidea C-169]	545356367
ACC82345.1	pspa	000001.1454	 PspA	-	PspA_IM30	PspA	SIG	251	Npun_R3964	bacteria>cyanobacteria	Nostoc punctiforme PCC 73102	phage shock protein A, PspA [Nostoc punctiforme PCC 73102]	186466544
AFY85397.1	pspa	000001.1454	 PspA	-	PspA_IM30	PspA	-	251	Oscil6304_5934	bacteria>cyanobacteria	Oscillatoria acuminata PCC 6304	phage shock protein A (IM30), suppresses sigma54-dependent transcription [Oscillatoria acuminata PCC 6304]	428004554
AHU89655.1	pspa	000001.1454	 PspA	PspA*->?->REC+LuxR-HTH->SIG+TM+HAMP+HISKIN-><-Acyltransferase<-adh_short	PspA_IM30	PspA	-	251	CQ11_06325	bacteria>actinobacteria	Trueperella pyogenes	hypothetical protein CQ11_06325 [Trueperella pyogenes]	604189309
AJC68956.1	pspa	000001.1454	 PspA	adh_short->Acyltransferase-><-SIG+TM+HAMP+HISKIN<-REC+LuxR-HTH<-?<-PspA*	PspA_IM30	PspA	-	251	X956_01390	bacteria>actinobacteria	Trueperella pyogenes TP8	hypothetical protein X956_01390 [Trueperella pyogenes TP8]	744782523
ALD73647.1	pspa	000001.1454	 PspA	adh_short->Acyltransferase-><-SIG+TM+HAMP+HISKIN<-REC+LuxR-HTH<-?<-PspA*	PspA_IM30	PspA	-	251	AN946_04100	bacteria>actinobacteria	Trueperella pyogenes	hypothetical protein AN946_04100 [Trueperella pyogenes]	927042439
AMM21168.1	pspa	000001.1454	 PspA	PspA*->Arginase->ENOYCOADEHYD->	PspA_IM30	PspA	-	251	AX769_14780	bacteria>actinobacteria	Frondihabitans sp. PAMC 28766	hypothetical protein AX769_14780 [Frondihabitans sp. PAMC 28766]	1001853935
BAG29219.1	pspa	000001.1454	 PspA	<-PspA*	PspA_IM30	PspA	SIG	251	KRH_08720	bacteria>actinobacteria	Kocuria rhizophila DC2201	hypothetical protein KRH_08720 [Kocuria rhizophila DC2201]	183580748
BAJ73428.1	pspa	000001.1454	 PspA	PspA*->Arginase->?-><-?<-?<-CMD||?->SIG+SBP_bac_5->	PspA_IM30	PspA	SIG	251	MTES_0464	bacteria>actinobacteria	Microbacterium testaceum StLB037	phage shock protein A (IM30), suppresses sigma54-dependent transcription [Microbacterium testaceum StLB037]	323273283
XP_005645023.1	pspa	000001.1454	 PspA	PspA*->	SIG+PspA_IM30	SIG+PspA	SIG	251	COCSUDRAFT_10602	eukaryota>viridiplantae>chlorophyta	Coccomyxa subellipsoidea C-169	PspA/IM30, partial [Coccomyxa subellipsoidea C-169]	545359043
XP_005762879.1	pspa	000001.1454	 PspA	<-PspA*	PspA_IM30	PspA	-	251	EMIHUDRAFT_465242	eukaryota>haptophyceae	Emiliania huxleyi CCMP1516	hypothetical protein EMIHUDRAFT_465242 [Emiliania huxleyi CCMP1516]	551550770
ABS23681.1	pspa	000001.1454	 PspA	<-PspA*	PspA_IM30	PspA	-	250	Bcer98_3471	bacteria>firmicutes	Bacillus cytotoxicus NVH 391-98	phage shock protein A, PspA [Bacillus cytotoxicus NVH 391-98]	152025911
ACQ79103.1	pspa	000001.1454	 PspA	ADH_N+ADH_zinc_N->?-><-?<-?<-SIG+TM+HAMP+HISKIN<-REC+LuxR-HTH<-?<-PspA*	PspA_IM30	PspA	-	250	Bcav_0842	bacteria>actinobacteria	Beutenbergia cavernae DSM 12333	phage shock protein A, PspA [Beutenbergia cavernae DSM 12333]	229565252
AOX45107.1	pspa	000001.1454	 PspA	PspA*->Arginase->?-><-?<-?<-CMD	PspA_IM30	PspA	SIG	250	BJP65_04230	bacteria>actinobacteria	Microbacterium sp. BH-3-3-3	hypothetical protein BJP65_04230 [Microbacterium sp. BH-3-3-3]	1084380422
BAU41051.1	pspa	000001.1454	 PspA	RADICAL-SAM-><-PspA*	PspA_IM30	PspA	-	250	O77CONTIG1_00858	bacteria>cyanobacteria	Leptolyngbya sp. O-77	hypothetical protein O77CONTIG1_00858 [Leptolyngbya sp. O-77]	984536071
ANF33076.1	pspa	000001.1454	 PspA	<-adh_short<-?<-Pyr_redox_2+Pyr_redox_dim<-ENOYCOADEHYD<-Arginase<-PspA*<-?||?-><-?<-?<-PSE<-SIG+TM+TM+TM+TM+TM<-SIG+TM+TM+TM+TM+TM	PspA_IM30	PspA	SIG	249	A0130_16680	bacteria>actinobacteria	Leifsonia xyli	hypothetical protein A0130_16680 [Leifsonia xyli]	1029986819
